,Season,Type,DayString,TimeString,DayOfWeek,DateTimeString,LastUpdated,Status,AwayTeam,AwayTeamScore,AwayTeamHasWon,HomeTeam,HomeTeamScore,HomeTeamHasWon,AwayTeamLogo,HomeTeamLogo,AwayFieldGoalPercentage,HomeFieldGoalPercentage,AwayThreePointPercentage,HomeThreePointPercentage,AwayTurnovers,HomeTurnovers,QuarterNames,HomeTeamQuarters,AwayTeamQuarters,Scope,OpenerHomeMoneyLine,OpenerAwayMoneyLine,OpenerHomePointSpread,OpenerAwayPointSpread,OpenerHomePointSpreadPayout,OpenerAwayPointSpreadPayout,OpenerOverUnder,OpenerOverPayout,OpenerUnderPayout,OpenerHomeTeamTotal,OpenerAwayTeamTotal,OpenerHomeTeamTotalPayout,OpenerAwayTeamTotalPayout,ConsensusHomeMoneyLine,ConsensusAwayMoneyLine,ConsensusHomePointSpread,ConsensusAwayPointSpread,ConsensusHomePointSpreadPayout,ConsensusAwayPointSpreadPayout,ConsensusOverUnder,ConsensusOverPayout,ConsensusUnderPayout,ConsensusHomeTeamTotal,ConsensusAwayTeamTotal,ConsensusHomeTeamTotalPayout,ConsensusAwayTeamTotalPayout,DraftKingsHomeMoneyLine,DraftKingsAwayMoneyLine,DraftKingsHomePointSpread,DraftKingsAwayPointSpread,DraftKingsHomePointSpreadPayout,DraftKingsAwayPointSpreadPayout,DraftKingsOverUnder,DraftKingsOverPayout,DraftKingsUnderPayout,DraftKingsHomeTeamTotal,DraftKingsAwayTeamTotal,DraftKingsHomeTeamTotalPayout,DraftKingsAwayTeamTotalPayout,FanDuelHomeMoneyLine,FanDuelAwayMoneyLine,FanDuelHomePointSpread,FanDuelAwayPointSpread,FanDuelHomePointSpreadPayout,FanDuelAwayPointSpreadPayout,FanDuelOverUnder,FanDuelOverPayout,FanDuelUnderPayout,FanDuelHomeTeamTotal,FanDuelAwayTeamTotal,FanDuelHomeTeamTotalPayout,FanDuelAwayTeamTotalPayout,SugarHousePAHomeMoneyLine,SugarHousePAAwayMoneyLine,SugarHousePAHomePointSpread,SugarHousePAAwayPointSpread,SugarHousePAHomePointSpreadPayout,SugarHousePAAwayPointSpreadPayout,SugarHousePAOverUnder,SugarHousePAOverPayout,SugarHousePAUnderPayout,SugarHousePAHomeTeamTotal,SugarHousePAAwayTeamTotal,SugarHousePAHomeTeamTotalPayout,SugarHousePAAwayTeamTotalPayout,CaesarsHomeMoneyLine,CaesarsAwayMoneyLine,CaesarsHomePointSpread,CaesarsAwayPointSpread,CaesarsHomePointSpreadPayout,CaesarsAwayPointSpreadPayout,CaesarsOverUnder,CaesarsOverPayout,CaesarsUnderPayout,CaesarsHomeTeamTotal,CaesarsAwayTeamTotal,CaesarsHomeTeamTotalPayout,CaesarsAwayTeamTotalPayout,PointsBetHomeMoneyLine,PointsBetAwayMoneyLine,PointsBetHomePointSpread,PointsBetAwayPointSpread,PointsBetHomePointSpreadPayout,PointsBetAwayPointSpreadPayout,PointsBetOverUnder,PointsBetOverPayout,PointsBetUnderPayout,PointsBetHomeTeamTotal,PointsBetAwayTeamTotal,PointsBetHomeTeamTotalPayout,PointsBetAwayTeamTotalPayout,BetMGMHomeMoneyLine,BetMGMAwayMoneyLine,BetMGMHomePointSpread,BetMGMAwayPointSpread,BetMGMHomePointSpreadPayout,BetMGMAwayPointSpreadPayout,BetMGMOverUnder,BetMGMOverPayout,BetMGMUnderPayout,BetMGMHomeTeamTotal,BetMGMAwayTeamTotal,BetMGMHomeTeamTotalPayout,BetMGMAwayTeamTotalPayout,BarstoolHomeMoneyLine,BarstoolAwayMoneyLine,BarstoolHomePointSpread,BarstoolAwayPointSpread,BarstoolHomePointSpreadPayout,BarstoolAwayPointSpreadPayout,BarstoolOverUnder,BarstoolOverPayout,BarstoolUnderPayout,BarstoolHomeTeamTotal,BarstoolAwayTeamTotal,BarstoolHomeTeamTotalPayout,BarstoolAwayTeamTotalPayout
0,2020,RegularSeason,11/25/19,7:00 PM ET,Mon,11/25/19 @ 7:00 PM ET,,Final,BKN,108,True,CLE,106,False,/assets/images/nba/logos/BKN.png,/assets/images/nba/logos/CLE.png,,,,,,,"Q1, Q2, Q3, Q4","26, 25, 24, 31","25, 27, 29, 27",1,-112.0,-104.0,-0.5,0.5,-115,-105,217.5,-110.0,-110.0,,,,,-115,-106,-1.0,1.0,-109,-112,217.5,-112,-109,,,,,-114,-107,-1.0,1.0,-109,-112,217.5,-112,-109,,,,,-114,-102,-1.0,1.0,-110,-110,217.0,-110,-110,,,,,-114,-107,-1.0,1.0,-109,-112,217.5,-112,-109,,,,,,,,,,,,,,,,,,-115.0,-105.0,-1.0,1.0,-105,-105,218.5,-110,-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2020,RegularSeason,11/25/19,7:00 PM ET,Mon,11/25/19 @ 7:00 PM ET,,Final,ORL,88,False,DET,103,True,/assets/images/nba/logos/ORL.png,/assets/images/nba/logos/DET.png,,,,,,,"Q1, Q2, Q3, Q4","23, 30, 25, 25","31, 24, 15, 18",1,,,-5.5,5.5,105,-115,207.5,-110.0,-110.0,,,,,-184,151,-4.5,4.5,-112,-109,207.0,-112,-110,,,,,-182,148,-4.5,4.5,-112,-109,207.0,-112,-109,,,,,-196,166,-4.5,4.5,-110,-110,208.5,-105,-115,,,,,-182,148,-4.5,4.5,-112,-109,207.0,-112,-109,,,,,,,,,,,,,,,,,,-190.0,160.0,-4.5,4.5,-110,100,207.0,-110,-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2020,RegularSeason,11/25/19,7:00 PM ET,Mon,11/25/19 @ 7:00 PM ET,,Final,MEM,114,False,IND,126,True,/assets/images/nba/logos/MEM.png,/assets/images/nba/logos/IND.png,,,,,,,"Q1, Q2, Q3, Q4","36, 31, 37, 22","27, 29, 27, 31",1,,,-8.0,8.0,-105,-105,217.5,-110.0,-110.0,,,,,-517,380,-10.0,10.0,-110,-110,216.5,-113,-108,,,,,-530,390,-10.0,10.0,-110,-110,216.5,-113,-108,,,,,-460,350,-9.5,9.5,-110,-110,217.0,-110,-110,,,,,-530,390,-10.0,10.0,-110,-110,216.5,-113,-108,,,,,,,,,,,,,,,,,,-490.0,360.0,-10.0,10.0,-105,-105,217.0,-110,-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2020,RegularSeason,11/25/19,7:30 PM ET,Mon,11/25/19 @ 7:30 PM ET,,Final,MIN,125,True,ATL,113,False,/assets/images/nba/logos/MIN.png,/assets/images/nba/logos/ATL.png,,,,,,,"Q1, Q2, Q3, Q4","30, 34, 26, 23","38, 16, 39, 32",1,,,4.0,-4.0,100,-110,233.5,-115.0,-105.0,,,,,155,-187,4.5,-4.5,-109,-112,235.5,-113,-109,,,,,150,-182,4.5,-4.5,-108,-113,235.5,-113,-108,,,,,158,-186,4.5,-4.5,-120,100,235.5,-115,-105,,,,,150,-182,4.5,-4.5,-108,-113,235.5,-113,-108,,,,,,,,,,,,,,,,,,165.0,-195.0,4.5,-4.5,-105,-105,236.5,-105,-115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2020,RegularSeason,11/25/19,7:30 PM ET,Mon,11/25/19 @ 7:30 PM ET,,Final,SAC,102,False,BOS,103,True,/assets/images/nba/logos/SAC.png,/assets/images/nba/logos/BOS.png,,,,,,,"Q1, Q2, Q3, Q4","19, 34, 22, 28","22, 24, 29, 27",1,-340.0,270.0,-8.0,8.0,-110,-110,,,,,,,,-246,201,-6.0,6.0,-108,-113,206.5,-112,-109,,,,,-245,200,-6.0,6.0,-108,-113,206.5,-112,-109,,,,,-245,200,-6.0,6.0,-110,-110,206.0,-110,-110,,,,,-245,200,-6.0,6.0,-107,-113,206.5,-112,-109,,,,,,,,,,,,,,,,,,-270.0,215.0,-6.0,6.0,-105,-105,205.5,-110,-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2020,RegularSeason,11/25/19,7:30 PM ET,Mon,11/25/19 @ 7:30 PM ET,,Final,CHA,100,False,MIA,117,True,/assets/images/nba/logos/CHA.png,/assets/images/nba/logos/MIA.png,,,,,,,"Q1, Q2, Q3, Q4","36, 33, 29, 19","31, 27, 24, 18",1,,,-10.5,10.5,100,-110,215.0,-105.0,-115.0,,,,,-621,459,-10.5,10.5,-105,-118,212.5,-108,-113,,,,,-560,400,-10.0,10.0,-114,-107,212.5,-112,-109,,,,,-600,440,-10.5,10.5,-110,-110,211.5,-120,100,,,,,-560,400,-10.0,10.0,-114,-107,212.5,-112,-109,,,,,,,,,,,,,,,,,,-630.0,450.0,-10.5,10.5,-105,-105,212.5,-105,-115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2020,RegularSeason,11/25/19,7:30 PM ET,Mon,11/25/19 @ 7:30 PM ET,,Final,PHI,96,False,TOR,101,True,/assets/images/nba/logos/PHI.png,/assets/images/nba/logos/TOR.png,,,,,,,"Q1, Q2, Q3, Q4","28, 23, 30, 20","34, 15, 31, 16",1,,,-1.0,1.0,100,-110,214.0,-110.0,-110.0,,,,,111,-134,2.0,-2.0,-112,-109,212.0,-110,-110,,,,,112,-134,2.0,-2.0,-112,-109,212.0,-110,-110,,,,,102,-120,1.5,-1.5,-110,-110,213.0,-110,-110,,,,,112,-134,2.0,-2.0,-112,-109,213.0,-110,-110,,,,,,,,,,,,,,,,,,,,2.0,-2.0,-105,-105,212.5,-105,-115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2020,RegularSeason,11/25/19,8:00 PM ET,Mon,11/25/19 @ 8:00 PM ET,,Final,POR,117,True,CHI,94,False,/assets/images/nba/logos/POR.png,/assets/images/nba/logos/CHI.png,,,,,,,"Q1, Q2, Q3, Q4","28, 26, 18, 22","27, 35, 30, 25",1,,,1.0,-1.0,-105,-105,227.5,-110.0,-110.0,,,,,-105,-114,1.0,-1.0,-112,-109,225.5,-112,-109,,,,,-105,-113,1.0,-1.0,-112,-109,225.5,-112,-109,,,,,-106,-110,0.5,-0.5,-110,-110,226.5,-105,-115,,,,,-105,-113,1.0,-1.0,-112,-109,225.5,-112,-109,,,,,,,,,,,,,,,,,,100.0,-120.0,1.0,-1.0,-105,-105,225.5,-110,-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2020,RegularSeason,11/25/19,8:00 PM ET,Mon,11/25/19 @ 8:00 PM ET,,Final,UTA,118,False,MIL,122,True,/assets/images/nba/logos/UTA.png,/assets/images/nba/logos/MIL.png,,,,,,,"Q1, Q2, Q3, Q4","23, 25, 42, 32","25, 32, 26, 35",1,-210.0,172.0,-5.5,5.5,-110,-110,218.5,-112.0,-109.0,,,,,-449,352,-9.0,9.0,-110,-110,226.5,-113,-108,,,,,-455,360,-9.0,9.0,-110,-110,227.0,-108,-113,,,,,-440,350,-9.5,9.5,100,-120,226.5,-110,-110,,,,,-455,360,-9.0,9.0,-110,-110,226.5,-113,-108,,,,,,,,,,,,,,,,,,-430.0,320.0,-9.0,9.0,-105,-105,226.5,-115,-105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2020,RegularSeason,11/25/19,8:30 PM ET,Mon,11/25/19 @ 8:30 PM ET,,Final,LAL,114,True,SA,104,False,/assets/images/nba/logos/LAL.png,/assets/images/nba/logos/SA.png,,,,,,,"Q1, Q2, Q3, Q4","22, 34, 26, 22","25, 29, 32, 28",1,,,4.5,-4.5,100,-110,223.0,-110.0,-110.0,,,,,158,-190,4.5,-4.5,-115,-105,223.0,-112,-109,,,,,155,-186,4.5,-4.5,-118,-104,223.0,-112,-109,,,,,164,-196,4.5,-4.5,-110,-110,222.5,-110,-110,,,,,155,-186,4.5,-4.5,-118,-103,223.0,-112,-109,,,,,,,,,,,,,,,,,,170.0,-200.0,4.5,-4.5,-105,-105,222.5,-110,-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
