,Season,Type,DayString,TimeString,DayOfWeek,DateTimeString,LastUpdated,Status,AwayTeam,AwayTeamScore,AwayTeamHasWon,HomeTeam,HomeTeamScore,HomeTeamHasWon,AwayTeamLogo,HomeTeamLogo,AwayFieldGoalPercentage,HomeFieldGoalPercentage,AwayThreePointPercentage,HomeThreePointPercentage,AwayTurnovers,HomeTurnovers,QuarterNames,HomeTeamQuarters,AwayTeamQuarters,Scope,OpenerHomeMoneyLine,OpenerAwayMoneyLine,OpenerHomePointSpread,OpenerAwayPointSpread,OpenerHomePointSpreadPayout,OpenerAwayPointSpreadPayout,OpenerOverUnder,OpenerOverPayout,OpenerUnderPayout,OpenerHomeTeamTotal,OpenerAwayTeamTotal,OpenerHomeTeamTotalPayout,OpenerAwayTeamTotalPayout,ConsensusHomeMoneyLine,ConsensusAwayMoneyLine,ConsensusHomePointSpread,ConsensusAwayPointSpread,ConsensusHomePointSpreadPayout,ConsensusAwayPointSpreadPayout,ConsensusOverUnder,ConsensusOverPayout,ConsensusUnderPayout,ConsensusHomeTeamTotal,ConsensusAwayTeamTotal,ConsensusHomeTeamTotalPayout,ConsensusAwayTeamTotalPayout,DraftKingsHomeMoneyLine,DraftKingsAwayMoneyLine,DraftKingsHomePointSpread,DraftKingsAwayPointSpread,DraftKingsHomePointSpreadPayout,DraftKingsAwayPointSpreadPayout,DraftKingsOverUnder,DraftKingsOverPayout,DraftKingsUnderPayout,DraftKingsHomeTeamTotal,DraftKingsAwayTeamTotal,DraftKingsHomeTeamTotalPayout,DraftKingsAwayTeamTotalPayout,FanDuelHomeMoneyLine,FanDuelAwayMoneyLine,FanDuelHomePointSpread,FanDuelAwayPointSpread,FanDuelHomePointSpreadPayout,FanDuelAwayPointSpreadPayout,FanDuelOverUnder,FanDuelOverPayout,FanDuelUnderPayout,FanDuelHomeTeamTotal,FanDuelAwayTeamTotal,FanDuelHomeTeamTotalPayout,FanDuelAwayTeamTotalPayout,SugarHousePAHomeMoneyLine,SugarHousePAAwayMoneyLine,SugarHousePAHomePointSpread,SugarHousePAAwayPointSpread,SugarHousePAHomePointSpreadPayout,SugarHousePAAwayPointSpreadPayout,SugarHousePAOverUnder,SugarHousePAOverPayout,SugarHousePAUnderPayout,SugarHousePAHomeTeamTotal,SugarHousePAAwayTeamTotal,SugarHousePAHomeTeamTotalPayout,SugarHousePAAwayTeamTotalPayout,CaesarsHomeMoneyLine,CaesarsAwayMoneyLine,CaesarsHomePointSpread,CaesarsAwayPointSpread,CaesarsHomePointSpreadPayout,CaesarsAwayPointSpreadPayout,CaesarsOverUnder,CaesarsOverPayout,CaesarsUnderPayout,CaesarsHomeTeamTotal,CaesarsAwayTeamTotal,CaesarsHomeTeamTotalPayout,CaesarsAwayTeamTotalPayout,PointsBetHomeMoneyLine,PointsBetAwayMoneyLine,PointsBetHomePointSpread,PointsBetAwayPointSpread,PointsBetHomePointSpreadPayout,PointsBetAwayPointSpreadPayout,PointsBetOverUnder,PointsBetOverPayout,PointsBetUnderPayout,PointsBetHomeTeamTotal,PointsBetAwayTeamTotal,PointsBetHomeTeamTotalPayout,PointsBetAwayTeamTotalPayout,BetMGMHomeMoneyLine,BetMGMAwayMoneyLine,BetMGMHomePointSpread,BetMGMAwayPointSpread,BetMGMHomePointSpreadPayout,BetMGMAwayPointSpreadPayout,BetMGMOverUnder,BetMGMOverPayout,BetMGMUnderPayout,BetMGMHomeTeamTotal,BetMGMAwayTeamTotal,BetMGMHomeTeamTotalPayout,BetMGMAwayTeamTotalPayout,BarstoolHomeMoneyLine,BarstoolAwayMoneyLine,BarstoolHomePointSpread,BarstoolAwayPointSpread,BarstoolHomePointSpreadPayout,BarstoolAwayPointSpreadPayout,BarstoolOverUnder,BarstoolOverPayout,BarstoolUnderPayout,BarstoolHomeTeamTotal,BarstoolAwayTeamTotal,BarstoolHomeTeamTotalPayout,BarstoolAwayTeamTotalPayout
0,2021,RegularSeason,4/3/21,7:00 PM ET,Sat,4/3/21 @ 7:00 PM ET,,Final,DAL,109,True,WAS,87,False,/assets/images/nba/logos/DAL.png,/assets/images/nba/logos/WAS.png,,,,,,,"Q1, Q2, Q3, Q4","19, 28, 20, 20","24, 28, 23, 34",1,215.0,-263.0,6.5,-6.5,-110,-110,,,,,,,,196,-239,6.0,-6.0,-113,-108,228.5,-113,-109,,,,,200,-240,6.0,-6.0,-114,-107,229.0,-108,-113,,,,,198,-240,6.0,-6.0,-110,-110,229.0,-110,-110,,,,,200,-240,6.0,-6.0,-114,-107,228.5,-113,-108,,,,,190,-220,6.0,-6.0,-110,-110,228.5,-110,-110,,,,,185,-235,6.0,-6.0,-110,-110,229.0,-115,-105,,,,,195,-238,6.0,-6.0,-110,-110,228.5,-110,-110,,,,,,,,,,,,,,,,,
1,2021,RegularSeason,4/3/21,8:00 PM ET,Sat,4/3/21 @ 8:00 PM ET,,Final,NY,125,True,DET,81,False,/assets/images/nba/logos/NY.png,/assets/images/nba/logos/DET.png,,,,,,,"Q1, Q2, Q3, Q4","15, 26, 20, 20","41, 19, 28, 37",1,113.0,-137.0,2.5,-2.5,-110,-112,,,,,,,,110,-132,2.0,-2.0,-110,-112,202.5,-109,-113,,,,,110,-130,2.0,-2.0,-109,-112,202.0,-113,-108,,,,,118,-138,2.5,-2.5,-112,-108,202.5,-110,-110,,,,,110,-130,2.0,-2.0,-109,-112,202.5,-108,-113,,,,,120,-140,2.0,-2.0,-110,-110,202.5,-110,-110,,,,,110,-130,2.0,-2.0,-110,-110,202.5,-115,-105,,,,,105,-125,1.5,-1.5,-105,-115,201.5,-115,-105,,,,,,,,,,,,,,,,,
2,2021,RegularSeason,4/3/21,8:00 PM ET,Sat,4/3/21 @ 8:00 PM ET,,Final,CLE,101,False,MIA,115,True,/assets/images/nba/logos/CLE.png,/assets/images/nba/logos/MIA.png,,,,,,,"Q1, Q2, Q3, Q4","36, 31, 17, 31","27, 27, 19, 28",1,,,-11.0,11.0,-110,-110,204.0,-115.0,-105.0,,,,,-843,576,-12.0,12.0,-112,-110,209.5,-110,-110,,,,,-835,575,-12.0,12.0,-112,-110,209.5,-110,-110,,,,,-900,610,-12.5,12.5,-108,-112,209.5,-110,-110,,,,,-835,575,-12.0,12.0,-112,-110,209.5,-110,-110,,,,,-950,625,-12.5,12.5,-110,-110,209.5,-110,-110,,,,,-850,580,-12.0,12.0,-115,-105,209.5,-115,-105,,,,,-833,550,-12.0,12.0,-110,-110,209.5,-110,-110,,,,,,,,,,,,,,,,,
3,2021,RegularSeason,4/3/21,8:00 PM ET,Sat,4/3/21 @ 8:00 PM ET,,Final,MIN,113,False,PHI,122,True,/assets/images/nba/logos/MIN.png,/assets/images/nba/logos/PHI.png,,,,,,,"Q1, Q2, Q3, Q4","26, 38, 33, 25","29, 31, 23, 30",1,-480.0,350.0,-9.5,9.5,-110,-110,,,,,,,,-1100,695,-13.5,13.5,-112,-110,226.5,-109,-112,,,,,-1115,700,-13.5,13.5,-112,-110,225.5,-109,-112,,,,,-1350,810,-14.0,14.0,-108,-112,225.5,-110,-110,,,,,-1115,700,-13.5,13.5,-112,-110,226.5,-109,-112,,,,,-1100,700,-13.5,13.5,-110,-110,225.5,-110,-110,,,,,-1000,660,-13.5,13.5,-110,-110,225.5,-115,-105,,,,,-909,600,-13.5,13.5,-110,-110,225.5,-110,-110,,,,,,,,,,,,,,,,,
4,2021,RegularSeason,4/3/21,9:00 PM ET,Sat,4/3/21 @ 9:00 PM ET,,F/OT,IND,139,True,SA,133,False,/assets/images/nba/logos/IND.png,/assets/images/nba/logos/SA.png,,,,,,,"Q1, Q2, Q3, Q4, OT","33, 26, 38, 29, 7","32, 35, 31, 28, 13",1,-198.0,166.0,-4.5,4.5,-110,-110,,,,,,,,-281,226,-6.5,6.5,-114,-107,220.5,-112,-109,,,,,-305,245,-7.0,7.0,-114,-107,220.5,-112,-109,,,,,-290,235,-7.0,7.0,-114,-106,221.5,-108,-112,,,,,-278,225,-6.5,6.5,-114,-107,220.5,-112,-109,,,,,-270,230,-7.0,7.0,-110,-110,221.0,-110,-110,,,,,-280,220,-7.0,7.0,-115,-105,221.0,-115,-105,,,,,-294,230,-7.0,7.0,-110,-110,221.5,-115,-105,,,,,,,,,,,,,,,,,
5,2021,RegularSeason,4/3/21,9:00 PM ET,Sat,4/3/21 @ 9:00 PM ET,,Final,ORL,91,False,UTA,137,True,/assets/images/nba/logos/ORL.png,/assets/images/nba/logos/UTA.png,,,,,,,"Q1, Q2, Q3, Q4","38, 40, 29, 30","20, 20, 32, 19",1,-1800.0,980.0,-16.0,16.0,-110,-110,,,,,,,,-1859,983,-15.5,15.5,-108,-113,216.5,-110,-112,,,,,-1667,950,-15.0,15.0,-108,-113,216.5,-109,-112,,,,,-1800,980,-15.5,15.5,-108,-112,216.5,-110,-110,,,,,-2000,1050,-15.5,15.5,-108,-113,216.5,-109,-112,,,,,-1600,900,-15.0,15.0,-110,-110,216.5,-110,-110,,,,,-1449,875,-15.0,15.0,-110,-110,216.5,-115,-105,,,,,-1667,850,-15.5,15.5,-110,-110,216.5,-110,-110,,,,,,,,,,,,,,,,,
6,2021,RegularSeason,4/3/21,10:00 PM ET,Sat,4/3/21 @ 10:00 PM ET,,Final,OKC,85,False,POR,133,True,/assets/images/nba/logos/OKC.png,/assets/images/nba/logos/POR.png,,,,,,,"Q1, Q2, Q3, Q4","35, 30, 39, 29","19, 27, 13, 26",1,,,-11.5,11.5,-110,-110,227.5,-115.0,-105.0,,,,,-857,585,-12.0,12.0,-110,-110,231.0,-112,-110,,,,,-835,575,-12.0,12.0,-110,-110,231.0,-112,-109,,,,,-1100,700,-13.0,13.0,-108,-112,231.0,-110,-110,,,,,-835,575,-12.0,12.0,-110,-110,231.0,-112,-109,,,,,-950,625,-12.5,12.5,-110,-110,231.0,-110,-110,,,,,-850,590,-12.5,12.5,-110,-110,231.0,-115,-105,,,,,-909,600,-12.5,12.5,-110,-110,230.5,-115,-105,,,,,,,,,,,,,,,,,
7,2021,RegularSeason,4/3/21,10:00 PM ET,Sat,4/3/21 @ 10:00 PM ET,,Final,MIL,129,True,SAC,128,False,/assets/images/nba/logos/MIL.png,/assets/images/nba/logos/SAC.png,,,,,,,"Q1, Q2, Q3, Q4","28, 29, 34, 37","31, 30, 38, 30",1,,,6.5,-6.5,-110,-110,239.5,-115.0,-105.0,,,,,128,-152,3.5,-3.5,-114,-107,238.0,-113,-109,,,,,128,-152,3.5,-3.5,-114,-107,238.5,-108,-113,,,,,132,-156,3.0,-3.0,-106,-114,238.0,-110,-110,,,,,128,-152,3.5,-3.5,-114,-107,238.0,-113,-108,,,,,130,-150,3.0,-3.0,-110,-110,238.0,-110,-110,,,,,130,-150,3.0,-3.0,-110,-110,238.0,-115,-105,,,,,125,-149,3.0,-3.0,-110,-110,237.5,-110,-110,,,,,,,,,,,,,,,,,
