,Season,Type,DayString,TimeString,DayOfWeek,DateTimeString,LastUpdated,Status,AwayTeam,AwayTeamScore,AwayTeamHasWon,HomeTeam,HomeTeamScore,HomeTeamHasWon,AwayTeamLogo,HomeTeamLogo,AwayFieldGoalPercentage,HomeFieldGoalPercentage,AwayThreePointPercentage,HomeThreePointPercentage,AwayTurnovers,HomeTurnovers,QuarterNames,HomeTeamQuarters,AwayTeamQuarters,Scope,OpenerHomeMoneyLine,OpenerAwayMoneyLine,OpenerHomePointSpread,OpenerAwayPointSpread,OpenerHomePointSpreadPayout,OpenerAwayPointSpreadPayout,OpenerOverUnder,OpenerOverPayout,OpenerUnderPayout,OpenerHomeTeamTotal,OpenerAwayTeamTotal,OpenerHomeTeamTotalPayout,OpenerAwayTeamTotalPayout,ConsensusHomeMoneyLine,ConsensusAwayMoneyLine,ConsensusHomePointSpread,ConsensusAwayPointSpread,ConsensusHomePointSpreadPayout,ConsensusAwayPointSpreadPayout,ConsensusOverUnder,ConsensusOverPayout,ConsensusUnderPayout,ConsensusHomeTeamTotal,ConsensusAwayTeamTotal,ConsensusHomeTeamTotalPayout,ConsensusAwayTeamTotalPayout,DraftKingsHomeMoneyLine,DraftKingsAwayMoneyLine,DraftKingsHomePointSpread,DraftKingsAwayPointSpread,DraftKingsHomePointSpreadPayout,DraftKingsAwayPointSpreadPayout,DraftKingsOverUnder,DraftKingsOverPayout,DraftKingsUnderPayout,DraftKingsHomeTeamTotal,DraftKingsAwayTeamTotal,DraftKingsHomeTeamTotalPayout,DraftKingsAwayTeamTotalPayout,FanDuelHomeMoneyLine,FanDuelAwayMoneyLine,FanDuelHomePointSpread,FanDuelAwayPointSpread,FanDuelHomePointSpreadPayout,FanDuelAwayPointSpreadPayout,FanDuelOverUnder,FanDuelOverPayout,FanDuelUnderPayout,FanDuelHomeTeamTotal,FanDuelAwayTeamTotal,FanDuelHomeTeamTotalPayout,FanDuelAwayTeamTotalPayout,SugarHousePAHomeMoneyLine,SugarHousePAAwayMoneyLine,SugarHousePAHomePointSpread,SugarHousePAAwayPointSpread,SugarHousePAHomePointSpreadPayout,SugarHousePAAwayPointSpreadPayout,SugarHousePAOverUnder,SugarHousePAOverPayout,SugarHousePAUnderPayout,SugarHousePAHomeTeamTotal,SugarHousePAAwayTeamTotal,SugarHousePAHomeTeamTotalPayout,SugarHousePAAwayTeamTotalPayout,CaesarsHomeMoneyLine,CaesarsAwayMoneyLine,CaesarsHomePointSpread,CaesarsAwayPointSpread,CaesarsHomePointSpreadPayout,CaesarsAwayPointSpreadPayout,CaesarsOverUnder,CaesarsOverPayout,CaesarsUnderPayout,CaesarsHomeTeamTotal,CaesarsAwayTeamTotal,CaesarsHomeTeamTotalPayout,CaesarsAwayTeamTotalPayout,PointsBetHomeMoneyLine,PointsBetAwayMoneyLine,PointsBetHomePointSpread,PointsBetAwayPointSpread,PointsBetHomePointSpreadPayout,PointsBetAwayPointSpreadPayout,PointsBetOverUnder,PointsBetOverPayout,PointsBetUnderPayout,PointsBetHomeTeamTotal,PointsBetAwayTeamTotal,PointsBetHomeTeamTotalPayout,PointsBetAwayTeamTotalPayout,BetMGMHomeMoneyLine,BetMGMAwayMoneyLine,BetMGMHomePointSpread,BetMGMAwayPointSpread,BetMGMHomePointSpreadPayout,BetMGMAwayPointSpreadPayout,BetMGMOverUnder,BetMGMOverPayout,BetMGMUnderPayout,BetMGMHomeTeamTotal,BetMGMAwayTeamTotal,BetMGMHomeTeamTotalPayout,BetMGMAwayTeamTotalPayout,BarstoolHomeMoneyLine,BarstoolAwayMoneyLine,BarstoolHomePointSpread,BarstoolAwayPointSpread,BarstoolHomePointSpreadPayout,BarstoolAwayPointSpreadPayout,BarstoolOverUnder,BarstoolOverPayout,BarstoolUnderPayout,BarstoolHomeTeamTotal,BarstoolAwayTeamTotal,BarstoolHomeTeamTotalPayout,BarstoolAwayTeamTotalPayout
0,2021,RegularSeason,3/21/21,1:00 PM ET,Sun,3/21/21 @ 1:00 PM ET,,F/OT,IND,109,True,MIA,106,False,/assets/images/nba/logos/IND.png,/assets/images/nba/logos/MIA.png,,,,,,,"Q1, Q2, Q3, Q4, OT","26, 23, 21, 28, 8","32, 25, 22, 19, 11",1,-158.0,134.0,-3.5,3.5,-110,-110,,,,,,,,-153,127,-3.5,3.5,-110,-110,218.5,-113,-110,,,,,-150,125,-3.5,3.5,-110,-110,218.5,-112,-110,,,,,-158,134,-3.5,3.5,-114,-106,218.5,-112,-108,,,,,-150,125,-3.5,3.5,-110,-110,218.5,-112,-110,,,,,,,,,,,,,,,,,,-160,135,-3.5,3.5,-110,-110,218.5,-115,-105,,,,,-175,145,-4.0,4.0,-110,-110.0,218.5,-115,-105,,,,,,,,,,,,,,,,,
1,2021,RegularSeason,3/21/21,2:00 PM ET,Sun,3/21/21 @ 2:00 PM ET,,Final,OKC,114,True,HOU,112,False,/assets/images/nba/logos/OKC.png,/assets/images/nba/logos/HOU.png,,,,,,,"Q1, Q2, Q3, Q4","22, 40, 23, 27","31, 35, 24, 24",1,,,-1.5,1.5,-110,-110,216.5,-115.0,-105.0,,,,,-185,152,-4.5,4.5,-113,-108,218.0,-109,-113,,,,,-182,150,-4.5,4.5,-113,-108,218.0,-109,-113,,,,,-198,166,-5.0,5.0,-110,-110,218.5,-108,-112,,,,,-182,150,-4.5,4.5,-113,-108,218.0,-109,-113,,,,,,,,,,,,,,,,,,-195,165,-4.5,4.5,-115,-105,218.0,-115,-105,,,,,-189,155,-4.5,4.5,-110,-110.0,218.5,-105,-115,,,,,,,,,,,,,,,,,
2,2021,RegularSeason,3/21/21,3:00 PM ET,Sun,3/21/21 @ 3:00 PM ET,,Final,NO,113,True,DEN,108,False,/assets/images/nba/logos/NO.png,/assets/images/nba/logos/DEN.png,,,,,,,"Q1, Q2, Q3, Q4","30, 21, 29, 28","22, 36, 25, 30",1,,,-6.0,6.0,-110,-110,233.5,-115.0,-105.0,,,,,-249,203,-6.5,6.5,-110,-110,230.5,-113,-109,,,,,-250,205,-6.5,6.5,-110,-110,230.5,-112,-109,,,,,-245,200,-6.5,6.5,-114,-106,230.5,-106,-114,,,,,-250,205,-6.5,6.5,-110,-110,230.5,-112,-109,,,,,,,,,,,,,,,,,,-260,205,-6.5,6.5,-110,-110,230.5,-115,-105,,,,,-238,195,-6.0,6.0,-110,-110.0,230.5,-115,-105,,,,,,,,,,,,,,,,,
3,2021,RegularSeason,3/21/21,3:30 PM ET,Sun,3/21/21 @ 3:30 PM ET,,Final,ORL,96,False,BOS,112,True,/assets/images/nba/logos/ORL.png,/assets/images/nba/logos/BOS.png,,,,,,,"Q1, Q2, Q3, Q4","27, 29, 33, 23","31, 17, 25, 23",1,,,-9.0,9.0,-110,-110,216.5,-115.0,-105.0,,,,,-415,317,-9.0,9.0,-110,-110,215.5,-114,-109,,,,,-420,320,-9.0,9.0,-110,-110,215.5,-113,-109,,,,,-390,310,-8.5,8.5,-114,-106,215.5,-112,-110,,,,,-420,320,-9.0,9.0,-110,-110,215.5,-113,-109,,,,,,,,,,,,,,,,,,-410,310,-9.0,9.0,-110,-110,215.5,-115,-105,,,,,-385,290,-8.5,8.5,-110,-110.0,215.5,-115,-105,,,,,,,,,,,,,,,,,
4,2021,RegularSeason,3/21/21,7:00 PM ET,Sun,3/21/21 @ 7:00 PM ET,,Final,TOR,105,False,CLE,116,True,/assets/images/nba/logos/TOR.png,/assets/images/nba/logos/CLE.png,,,,,,,"Q1, Q2, Q3, Q4","23, 36, 32, 25","28, 29, 18, 30",1,,,7.0,-7.0,-110,-110,217.0,-115.0,-105.0,,,,,243,-303,7.5,-7.5,-110,-110,216.0,-113,-109,,,,,245,-305,7.5,-7.5,-110,-110,216.0,-113,-109,,,,,245,-300,7.5,-7.5,-110,-110,216.0,-112,-110,,,,,245,-305,7.5,-7.5,-110,-110,216.0,-113,-109,,,,,,,,,,,,,,,,,,235,-300,7.0,-7.0,-105,-115,216.5,-110,-110,,,,,230,-286,7.0,-7.0,-110,-110.0,216.5,-115,-105,,,,,,,,,,,,,,,,,
5,2021,RegularSeason,3/21/21,7:00 PM ET,Sun,3/21/21 @ 7:00 PM ET,,Final,CHI,100,True,DET,86,False,/assets/images/nba/logos/CHI.png,/assets/images/nba/logos/DET.png,,,,,,,"Q1, Q2, Q3, Q4","25, 20, 20, 21","20, 26, 29, 25",1,,,2.0,-2.0,-110,-110,218.5,-115.0,-105.0,,,,,130,-156,3.5,-3.5,-110,-112,217.0,-112,-109,,,,,130,-155,3.5,-3.5,-109,-112,217.0,-112,-109,,,,,126,-146,3.0,-3.0,-105,-115,217.0,-110,-110,,,,,130,-155,3.5,-3.5,-109,-112,217.0,-112,-109,,,,,,,,,,,,,,,,,,135,-160,3.5,-3.5,-110,-110,217.0,-115,-105,,,,,135,-161,3.5,-3.5,-110,-110.0,217.5,-110,-110,,,,,,,,,,,,,,,,,
6,2021,RegularSeason,3/21/21,7:00 PM ET,Sun,3/21/21 @ 7:00 PM ET,,Final,WAS,106,False,BKN,113,True,/assets/images/nba/logos/WAS.png,/assets/images/nba/logos/BKN.png,,,,,,,"Q1, Q2, Q3, Q4","25, 38, 25, 25","30, 26, 27, 23",1,,,-8.5,8.5,-110,-110,245.0,-115.0,-105.0,,,,,-415,320,-9.0,9.0,-110,-110,249.0,-108,-113,,,,,-420,325,-9.0,9.0,-110,-110,248.5,-113,-108,,,,,-400,315,-9.0,9.0,-110,-110,248.5,-110,-110,,,,,-420,325,-9.0,9.0,-110,-110,249.0,-108,-113,,,,,,,,,,,,,,,,,,-400,310,-9.0,9.0,-110,-110,249.0,-110,-110,,,,,-385,290,-8.5,8.5,-110,-110.0,248.5,-115,-105,,,,,,,,,,,,,,,,,
7,2021,RegularSeason,3/21/21,8:00 PM ET,Sun,3/21/21 @ 8:00 PM ET,,F/OT,PHI,101,True,NY,100,False,/assets/images/nba/logos/PHI.png,/assets/images/nba/logos/NY.png,,,,,,,"Q1, Q2, Q3, Q4, OT","15, 27, 22, 24, 12","23, 20, 21, 24, 13",1,,,3.5,-3.5,-110,-110,,,,,,,,-105,-116,1.0,-1.0,-112,-109,211.5,-112,-110,,,,,102,-121,1.5,-1.5,-110,-112,211.5,-112,-109,,,,,-108,-108,0.5,-0.5,-110,-110,211.5,-110,-110,,,,,-106,-114,1.0,-1.0,-112,-109,211.5,-112,-109,,,,,,,,,,,,,,,,,,100,-120,1.5,-1.5,-115,-105,211.5,-115,-105,,,,,100,-120,1.5,-1.5,-110,-110.0,211.5,-110,-110,,,,,,,,,,,,,,,,,
8,2021,RegularSeason,3/21/21,10:00 PM ET,Sun,3/21/21 @ 10:00 PM ET,,Final,LAL,94,False,PHO,111,True,/assets/images/nba/logos/LAL.png,/assets/images/nba/logos/PHO.png,,,,,,,"Q1, Q2, Q3, Q4","31, 28, 29, 23","26, 18, 32, 18",1,,,-3.0,3.0,-110,-110,216.0,-115.0,-105.0,,,,,-532,392,-10.0,10.0,-110,-110,216.0,-110,-112,,,,,-530,390,-10.0,10.0,-110,-110,216.0,-110,-112,,,,,-550,410,-10.0,10.0,-110,-110,216.5,-108,-112,,,,,-530,390,-10.0,10.0,-110,-110,216.0,-110,-112,,,,,,,,,,,,,,,,,,-580,420,-10.5,10.5,-110,-110,216.0,-115,-105,,,,,-500,375,-10.0,,-110,,215.5,-110,-110,,,,,,,,,,,,,,,,,
9,2021,RegularSeason,3/21/21,10:00 PM ET,Sun,3/21/21 @ 10:00 PM ET,,Final,DAL,132,True,POR,92,False,/assets/images/nba/logos/DAL.png,/assets/images/nba/logos/POR.png,,,,,,,"Q1, Q2, Q3, Q4","30, 24, 15, 23","27, 38, 38, 29",1,,,1.5,-1.5,-110,-112,,,,,,,,107,-130,2.0,-2.0,-110,-112,228.5,-112,-110,,,,,107,-129,2.0,-2.0,-110,-112,228.5,-112,-109,,,,,106,-124,2.0,-2.0,-110,-110,228.5,-110,-110,,,,,107,-129,2.0,-2.0,-110,-112,228.5,-112,-109,,,,,,,,,,,,,,,,,,110,-130,2.0,-2.0,-110,-110,228.5,-115,-105,,,,,110,-133,2.0,-2.0,-110,-110.0,228.5,-110,-110,,,,,,,,,,,,,,,,,
