,Season,Type,DayString,TimeString,DayOfWeek,DateTimeString,LastUpdated,Status,AwayTeam,AwayTeamScore,AwayTeamHasWon,HomeTeam,HomeTeamScore,HomeTeamHasWon,AwayTeamLogo,HomeTeamLogo,AwayFieldGoalPercentage,HomeFieldGoalPercentage,AwayThreePointPercentage,HomeThreePointPercentage,AwayTurnovers,HomeTurnovers,QuarterNames,HomeTeamQuarters,AwayTeamQuarters,Scope,OpenerHomeMoneyLine,OpenerAwayMoneyLine,OpenerHomePointSpread,OpenerAwayPointSpread,OpenerHomePointSpreadPayout,OpenerAwayPointSpreadPayout,OpenerOverUnder,OpenerOverPayout,OpenerUnderPayout,OpenerHomeTeamTotal,OpenerAwayTeamTotal,OpenerHomeTeamTotalPayout,OpenerAwayTeamTotalPayout,ConsensusHomeMoneyLine,ConsensusAwayMoneyLine,ConsensusHomePointSpread,ConsensusAwayPointSpread,ConsensusHomePointSpreadPayout,ConsensusAwayPointSpreadPayout,ConsensusOverUnder,ConsensusOverPayout,ConsensusUnderPayout,ConsensusHomeTeamTotal,ConsensusAwayTeamTotal,ConsensusHomeTeamTotalPayout,ConsensusAwayTeamTotalPayout,DraftKingsHomeMoneyLine,DraftKingsAwayMoneyLine,DraftKingsHomePointSpread,DraftKingsAwayPointSpread,DraftKingsHomePointSpreadPayout,DraftKingsAwayPointSpreadPayout,DraftKingsOverUnder,DraftKingsOverPayout,DraftKingsUnderPayout,DraftKingsHomeTeamTotal,DraftKingsAwayTeamTotal,DraftKingsHomeTeamTotalPayout,DraftKingsAwayTeamTotalPayout,FanDuelHomeMoneyLine,FanDuelAwayMoneyLine,FanDuelHomePointSpread,FanDuelAwayPointSpread,FanDuelHomePointSpreadPayout,FanDuelAwayPointSpreadPayout,FanDuelOverUnder,FanDuelOverPayout,FanDuelUnderPayout,FanDuelHomeTeamTotal,FanDuelAwayTeamTotal,FanDuelHomeTeamTotalPayout,FanDuelAwayTeamTotalPayout,SugarHousePAHomeMoneyLine,SugarHousePAAwayMoneyLine,SugarHousePAHomePointSpread,SugarHousePAAwayPointSpread,SugarHousePAHomePointSpreadPayout,SugarHousePAAwayPointSpreadPayout,SugarHousePAOverUnder,SugarHousePAOverPayout,SugarHousePAUnderPayout,SugarHousePAHomeTeamTotal,SugarHousePAAwayTeamTotal,SugarHousePAHomeTeamTotalPayout,SugarHousePAAwayTeamTotalPayout,CaesarsHomeMoneyLine,CaesarsAwayMoneyLine,CaesarsHomePointSpread,CaesarsAwayPointSpread,CaesarsHomePointSpreadPayout,CaesarsAwayPointSpreadPayout,CaesarsOverUnder,CaesarsOverPayout,CaesarsUnderPayout,CaesarsHomeTeamTotal,CaesarsAwayTeamTotal,CaesarsHomeTeamTotalPayout,CaesarsAwayTeamTotalPayout,PointsBetHomeMoneyLine,PointsBetAwayMoneyLine,PointsBetHomePointSpread,PointsBetAwayPointSpread,PointsBetHomePointSpreadPayout,PointsBetAwayPointSpreadPayout,PointsBetOverUnder,PointsBetOverPayout,PointsBetUnderPayout,PointsBetHomeTeamTotal,PointsBetAwayTeamTotal,PointsBetHomeTeamTotalPayout,PointsBetAwayTeamTotalPayout,BetMGMHomeMoneyLine,BetMGMAwayMoneyLine,BetMGMHomePointSpread,BetMGMAwayPointSpread,BetMGMHomePointSpreadPayout,BetMGMAwayPointSpreadPayout,BetMGMOverUnder,BetMGMOverPayout,BetMGMUnderPayout,BetMGMHomeTeamTotal,BetMGMAwayTeamTotal,BetMGMHomeTeamTotalPayout,BetMGMAwayTeamTotalPayout,BarstoolHomeMoneyLine,BarstoolAwayMoneyLine,BarstoolHomePointSpread,BarstoolAwayPointSpread,BarstoolHomePointSpreadPayout,BarstoolAwayPointSpreadPayout,BarstoolOverUnder,BarstoolOverPayout,BarstoolUnderPayout,BarstoolHomeTeamTotal,BarstoolAwayTeamTotal,BarstoolHomeTeamTotalPayout,BarstoolAwayTeamTotalPayout
0,2020,RegularSeason,12/20/19,7:00 PM ET,Fri,12/20/19 @ 7:00 PM ET,,Final,MEM,107,False,CLE,114,True,/assets/images/nba/logos/MEM.png,/assets/images/nba/logos/CLE.png,,,,,,,"Q1, Q2, Q3, Q4","25, 30, 26, 33","27, 24, 36, 20",1,,,2.0,-2.0,-110,100,224.0,-105.0,-115.0,,,,,119,-141,2.5,-2.5,-109,-112,221.5,-113,-108,,,,,117,-139,2.5,-2.5,-109,-112,221.5,-113,-108,,,,,124,-146,2.5,-2.5,-110,-110,222.0,-110,-110,,,,,117,-139,2.5,-2.5,-109,-112,221.5,-113,-108,,,,,,,,,,,,,,,,,,125.0,-145.0,2.5,-2.5,100,-110,222.5,-115,-105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2020,RegularSeason,12/20/19,7:00 PM ET,Fri,12/20/19 @ 7:00 PM ET,,Final,SAC,105,False,IND,119,True,/assets/images/nba/logos/SAC.png,/assets/images/nba/logos/IND.png,,,,,,,"Q1, Q2, Q3, Q4","30, 38, 24, 27","32, 25, 22, 26",1,-180.0,150.0,-4.5,4.5,-112,-109,,,,,,,,-216,173,-5.5,5.5,-108,-110,209.5,-112,-110,,,,,-215,170,-5.5,5.5,-110,-110,209.5,-112,-109,,,,,-210,176,-5.5,5.5,100,-120,209.5,-110,-110,,,,,-215,170,-5.5,5.5,-110,-110,209.5,-112,-109,,,,,,,,,,,,,,,,,,-225.0,180.0,-5.5,5.5,100,-110,209.5,-110,-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2020,RegularSeason,12/20/19,7:30 PM ET,Fri,12/20/19 @ 7:30 PM ET,,Final,DET,93,False,BOS,114,True,/assets/images/nba/logos/DET.png,/assets/images/nba/logos/BOS.png,,,,,,,"Q1, Q2, Q3, Q4","28, 32, 31, 23","26, 22, 21, 24",1,,,-7.5,7.5,-105,-105,215.0,-110.0,-110.0,,,,,-477,361,-9.0,9.0,-110,-110,211.5,-113,-108,,,,,-480,370,-9.0,9.0,-110,-110,211.5,-113,-108,,,,,-480,350,-8.5,8.5,-120,100,211.0,-110,-110,,,,,-480,370,-9.0,9.0,-110,-110,211.5,-113,-108,,,,,,,,,,,,,,,,,,-460.0,340.0,-9.0,9.0,-105,-105,211.0,-110,-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2020,RegularSeason,12/20/19,7:30 PM ET,Fri,12/20/19 @ 7:30 PM ET,,Final,WAS,118,False,TOR,122,True,/assets/images/nba/logos/WAS.png,/assets/images/nba/logos/TOR.png,,,,,,,"Q1, Q2, Q3, Q4","40, 28, 28, 26","23, 29, 33, 33",1,-500.0,395.0,-10.0,10.0,-110,-110,,,,,,,,-285,232,-6.5,6.5,-110,-110,229.5,-112,-109,,,,,-286,235,-6.5,6.5,-110,-110,229.5,-112,-109,,,,,-280,225,-6.5,6.5,-110,-110,228.5,-110,-110,,,,,-286,235,-6.5,6.5,-110,-110,229.5,-112,-109,,,,,,,,,,,,,,,,,,-280.0,220.0,-6.5,6.5,-105,-105,229.5,-110,-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2020,RegularSeason,12/20/19,8:00 PM ET,Fri,12/20/19 @ 8:00 PM ET,,Final,NY,114,False,MIA,129,True,/assets/images/nba/logos/NY.png,/assets/images/nba/logos/MIA.png,,,,,,,"Q1, Q2, Q3, Q4","39, 31, 28, 31","20, 27, 27, 40",1,,,-11.0,11.0,-105,-105,214.0,-110.0,-110.0,,,,,-422,330,-8.5,8.5,-110,-110,216.5,-109,-113,,,,,-420,330,-8.5,8.5,-110,-110,216.5,-108,-113,,,,,-440,340,-9.5,9.5,100,-120,216.5,-110,-110,,,,,-420,330,-8.5,8.5,-110,-110,216.5,-108,-113,,,,,,,,,,,,,,,,,,-460.0,340.0,-9.0,9.0,100,-110,216.5,-110,-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2020,RegularSeason,12/20/19,8:00 PM ET,Fri,12/20/19 @ 8:00 PM ET,,Final,DAL,117,True,PHI,98,False,/assets/images/nba/logos/DAL.png,/assets/images/nba/logos/PHI.png,,,,,,,"Q1, Q2, Q3, Q4","28, 29, 20, 21","35, 28, 25, 29",1,,,-7.5,7.5,-105,-105,213.5,-110.0,-110.0,,,,,-382,301,-8.0,8.0,-110,-110,212.0,-112,-109,,,,,-375,300,-8.0,8.0,-110,-110,212.0,-112,-109,,,,,-420,320,-8.5,8.5,-110,-110,211.5,-115,-105,,,,,-375,300,-8.0,8.0,-110,-110,212.0,-112,-109,,,,,,,,,,,,,,,,,,,,-8.5,8.5,-105,-105,211.5,-105,-115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2020,RegularSeason,12/20/19,8:00 PM ET,Fri,12/20/19 @ 8:00 PM ET,,Final,PHO,108,False,OKC,126,True,/assets/images/nba/logos/PHO.png,/assets/images/nba/logos/OKC.png,,,,,,,"Q1, Q2, Q3, Q4","26, 31, 44, 25","23, 27, 41, 17",1,,,-4.0,4.0,-110,100,218.0,-110.0,-110.0,,,,,-148,121,-3.0,3.0,-112,-109,223.5,-112,-110,,,,,-148,120,-3.0,3.0,-112,-109,223.5,-112,-109,,,,,-146,124,-3.0,3.0,-110,-110,223.5,-110,-110,,,,,-148,120,-3.0,3.0,-112,-109,223.5,-112,-109,,,,,,,,,,,,,,,,,,-150.0,130.0,-3.0,3.0,-105,-105,224.5,-110,-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2020,RegularSeason,12/20/19,9:00 PM ET,Fri,12/20/19 @ 9:00 PM ET,,Final,MIN,100,False,DEN,109,True,/assets/images/nba/logos/MIN.png,/assets/images/nba/logos/DEN.png,,,,,,,"Q1, Q2, Q3, Q4","33, 28, 21, 27","20, 31, 24, 25",1,-636.0,473.0,-10.0,10.0,-114,-107,,,,,,,,-635,473,-10.5,10.5,-110,-110,216.5,-108,-112,,,,,-625,475,-10.5,10.5,-110,-110,216.5,-108,-112,,,,,-750,550,-11.0,11.0,-110,-110,215.5,-120,100,,,,,-625,475,-10.5,10.5,-110,-110,216.5,-108,-112,,,,,,,,,,,,,,,,,,-660.0,470.0,-10.5,10.5,-110,100,215.5,-110,-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2020,RegularSeason,12/20/19,10:00 PM ET,Fri,12/20/19 @ 10:00 PM ET,,Final,ORL,103,False,POR,118,True,/assets/images/nba/logos/ORL.png,/assets/images/nba/logos/POR.png,,,,,,,"Q1, Q2, Q3, Q4","31, 26, 36, 25","13, 31, 31, 28",1,,,-3.5,3.5,-105,-105,216.0,-110.0,-110.0,,,,,-162,135,-3.5,3.5,-111,-110,217.0,-112,-109,,,,,-162,135,-3.5,3.5,-112,-109,218.5,-112,-109,,,,,-158,134,-3.5,3.5,-110,-110,217.5,-110,-110,,,,,-162,135,-3.5,3.5,-112,-109,217.0,-112,-109,,,,,,,,,,,,,,,,,,-165.0,140.0,-3.5,3.5,100,-110,218.0,-110,-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2020,RegularSeason,12/20/19,10:30 PM ET,Fri,12/20/19 @ 10:30 PM ET,,Final,NO,102,False,GS,106,True,/assets/images/nba/logos/NO.png,/assets/images/nba/logos/GS.png,,,,,,,"Q1, Q2, Q3, Q4","31, 25, 22, 28","16, 28, 37, 21",1,,,1.0,-1.0,100,-110,224.0,-110.0,-110.0,,,,,108,-130,2.0,-2.0,-109,-112,221.5,-113,-109,,,,,108,-129,2.0,-2.0,-109,-112,221.5,-113,-108,,,,,114,-134,2.0,-2.0,-110,-110,222.5,-110,-110,,,,,108,-129,2.0,-2.0,-109,-112,221.5,-113,-108,,,,,,,,,,,,,,,,,,110.0,-130.0,2.0,-2.0,-105,-105,221.5,-105,-115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
