,Season,Type,DayString,TimeString,DayOfWeek,DateTimeString,LastUpdated,Status,AwayTeam,AwayTeamScore,AwayTeamHasWon,HomeTeam,HomeTeamScore,HomeTeamHasWon,AwayTeamLogo,HomeTeamLogo,AwayFieldGoalPercentage,HomeFieldGoalPercentage,AwayThreePointPercentage,HomeThreePointPercentage,AwayTurnovers,HomeTurnovers,QuarterNames,HomeTeamQuarters,AwayTeamQuarters,Scope,OpenerHomeMoneyLine,OpenerAwayMoneyLine,OpenerHomePointSpread,OpenerAwayPointSpread,OpenerHomePointSpreadPayout,OpenerAwayPointSpreadPayout,OpenerOverUnder,OpenerOverPayout,OpenerUnderPayout,OpenerHomeTeamTotal,OpenerAwayTeamTotal,OpenerHomeTeamTotalPayout,OpenerAwayTeamTotalPayout,ConsensusHomeMoneyLine,ConsensusAwayMoneyLine,ConsensusHomePointSpread,ConsensusAwayPointSpread,ConsensusHomePointSpreadPayout,ConsensusAwayPointSpreadPayout,ConsensusOverUnder,ConsensusOverPayout,ConsensusUnderPayout,ConsensusHomeTeamTotal,ConsensusAwayTeamTotal,ConsensusHomeTeamTotalPayout,ConsensusAwayTeamTotalPayout,DraftKingsHomeMoneyLine,DraftKingsAwayMoneyLine,DraftKingsHomePointSpread,DraftKingsAwayPointSpread,DraftKingsHomePointSpreadPayout,DraftKingsAwayPointSpreadPayout,DraftKingsOverUnder,DraftKingsOverPayout,DraftKingsUnderPayout,DraftKingsHomeTeamTotal,DraftKingsAwayTeamTotal,DraftKingsHomeTeamTotalPayout,DraftKingsAwayTeamTotalPayout,FanDuelHomeMoneyLine,FanDuelAwayMoneyLine,FanDuelHomePointSpread,FanDuelAwayPointSpread,FanDuelHomePointSpreadPayout,FanDuelAwayPointSpreadPayout,FanDuelOverUnder,FanDuelOverPayout,FanDuelUnderPayout,FanDuelHomeTeamTotal,FanDuelAwayTeamTotal,FanDuelHomeTeamTotalPayout,FanDuelAwayTeamTotalPayout,SugarHousePAHomeMoneyLine,SugarHousePAAwayMoneyLine,SugarHousePAHomePointSpread,SugarHousePAAwayPointSpread,SugarHousePAHomePointSpreadPayout,SugarHousePAAwayPointSpreadPayout,SugarHousePAOverUnder,SugarHousePAOverPayout,SugarHousePAUnderPayout,SugarHousePAHomeTeamTotal,SugarHousePAAwayTeamTotal,SugarHousePAHomeTeamTotalPayout,SugarHousePAAwayTeamTotalPayout,CaesarsHomeMoneyLine,CaesarsAwayMoneyLine,CaesarsHomePointSpread,CaesarsAwayPointSpread,CaesarsHomePointSpreadPayout,CaesarsAwayPointSpreadPayout,CaesarsOverUnder,CaesarsOverPayout,CaesarsUnderPayout,CaesarsHomeTeamTotal,CaesarsAwayTeamTotal,CaesarsHomeTeamTotalPayout,CaesarsAwayTeamTotalPayout,PointsBetHomeMoneyLine,PointsBetAwayMoneyLine,PointsBetHomePointSpread,PointsBetAwayPointSpread,PointsBetHomePointSpreadPayout,PointsBetAwayPointSpreadPayout,PointsBetOverUnder,PointsBetOverPayout,PointsBetUnderPayout,PointsBetHomeTeamTotal,PointsBetAwayTeamTotal,PointsBetHomeTeamTotalPayout,PointsBetAwayTeamTotalPayout,BetMGMHomeMoneyLine,BetMGMAwayMoneyLine,BetMGMHomePointSpread,BetMGMAwayPointSpread,BetMGMHomePointSpreadPayout,BetMGMAwayPointSpreadPayout,BetMGMOverUnder,BetMGMOverPayout,BetMGMUnderPayout,BetMGMHomeTeamTotal,BetMGMAwayTeamTotal,BetMGMHomeTeamTotalPayout,BetMGMAwayTeamTotalPayout,BarstoolHomeMoneyLine,BarstoolAwayMoneyLine,BarstoolHomePointSpread,BarstoolAwayPointSpread,BarstoolHomePointSpreadPayout,BarstoolAwayPointSpreadPayout,BarstoolOverUnder,BarstoolOverPayout,BarstoolUnderPayout,BarstoolHomeTeamTotal,BarstoolAwayTeamTotal,BarstoolHomeTeamTotalPayout,BarstoolAwayTeamTotalPayout
0,2022,RegularSeason,11/18/21,7:30 PM ET,Thu,11/18/21 @ 7:30 PM ET,,Final,GS,104,True,CLE,89,False,/assets/images/nba/logos/GS.png,/assets/images/nba/logos/CLE.png,,,,,,,"Q1, Q2, Q3, Q4","29, 25, 27, 8","27, 24, 17, 36",1,300.0,-385.0,8.5,-8.5,-109,-113,,,,,,,,348,-458,9.5,-9.5,-110,-111,209.0,-109,-113,,,,,350,-475,9.5,-9.5,-105,-115,209.0,-110,-110,,,,,350,-450,9.5,-9.5,-106,-114,209.0,-110,-110,,,,,350,-455,9.5,-9.5,-110,-110,209.0,-108,-113,,,,,360,-475,9.5,-9.5,-110,-110,208.5,-110,-110,,,,,350,-470,9.5,-9.5,-110,-110,209.0,-105,-115,,,,,340,-455,9.5,-9.5,-110,-110,208.5,-115,-105,,,,,,,,,,,,,,,,,
1,2022,RegularSeason,11/18/21,7:30 PM ET,Thu,11/18/21 @ 7:30 PM ET,,Final,WAS,97,False,MIA,112,True,/assets/images/nba/logos/WAS.png,/assets/images/nba/logos/MIA.png,,,,,,,"Q1, Q2, Q3, Q4","21, 26, 36, 29","19, 21, 30, 27",1,-305.0,240.0,-7.5,7.5,-108,-113,,,,,,,,-267,212,-6.5,6.5,-109,-113,205.5,-112,-109,,,,,-265,215,-6.5,6.5,-115,-105,206.0,-110,-110,,,,,-280,230,-7.0,7.0,-106,-114,206.5,-108,-112,,,,,-265,210,-6.5,6.5,-107,-114,205.5,-112,-109,,,,,-270,220,-6.5,6.5,-110,-110,206.0,-110,-110,,,,,-265,210,-6.5,6.5,-110,-110,206.5,-110,-110,,,,,-278,220,-6.5,6.5,-110,-110,204.5,-115,-105,,,,,,,,,,,,,,,,,
2,2022,RegularSeason,11/18/21,8:00 PM ET,Thu,11/18/21 @ 8:00 PM ET,,Final,SA,90,False,MIN,115,True,/assets/images/nba/logos/SA.png,/assets/images/nba/logos/MIN.png,,,,,,,"Q1, Q2, Q3, Q4","34, 32, 27, 22","20, 33, 25, 12",1,,,-1.5,1.5,-110,-110,223.0,-110.0,-110.0,,,,,-131,109,-2.0,2.0,-112,-110,219.0,-112,-109,,,,,-135,115,-2.0,2.0,-115,-105,219.5,-115,-105,,,,,-142,120,-2.5,2.5,-106,-114,220.0,-108,-112,,,,,-129,107,-2.0,2.0,-112,-110,219.0,-112,-109,,,,,-135,115,-2.0,2.0,-110,-110,219.5,-110,-110,,,,,-135,115,-2.0,2.0,-110,-110,219.5,-115,-105,,,,,-125,105,-1.5,1.5,-115,-105,218.5,-110,-110,,,,,,,,,,,,,,,,,
3,2022,RegularSeason,11/18/21,8:00 PM ET,Thu,11/18/21 @ 8:00 PM ET,,Final,LAC,108,False,MEM,120,True,/assets/images/nba/logos/LAC.png,/assets/images/nba/logos/MEM.png,,,,,,,"Q1, Q2, Q3, Q4","30, 26, 38, 26","24, 29, 32, 23",1,,,1.0,-1.0,-115,-105,222.0,-110.0,-110.0,,,,,-113,-108,-1.0,1.0,-109,-113,220.5,-112,-110,,,,,-115,-105,0.0,0.0,-115,-105,220.5,-110,-110,,,,,-108,-108,-1.0,1.0,-105,-115,220.5,-110,-110,,,,,-114,-106,-1.0,1.0,-109,-112,220.5,-112,-109,,,,,-110,-110,1.0,-1.0,-110,-110,220.5,-110,-110,,,,,-110,-110,-1.0,1.0,-105,-115,220.5,-110,-110,,,,,-110,-110,-1.5,1.5,100,-120,220.5,-110,-110,,,,,,,,,,,,,,,,,
4,2022,RegularSeason,11/18/21,9:00 PM ET,Thu,11/18/21 @ 9:00 PM ET,,Final,TOR,103,False,UTA,119,True,/assets/images/nba/logos/TOR.png,/assets/images/nba/logos/UTA.png,,,,,,,"Q1, Q2, Q3, Q4","32, 29, 31, 27","27, 36, 17, 23",1,,,-9.0,9.0,-110,-110,213.0,-110.0,-110.0,,,,,-567,411,-10.5,10.5,-110,-111,214.5,-110,-112,,,,,-525,385,-10.5,10.5,-105,-115,214.5,-110,-110,,,,,-500,385,-10.5,10.5,-106,-114,214.0,-112,-108,,,,,-590,430,-10.5,10.5,-110,-110,214.5,-109,-113,,,,,-550,400,-10.5,10.5,-110,-110,214.5,-110,-110,,,,,-530,390,-10.5,10.5,-110,-110,214.5,-110,-110,,,,,-556,400,-10.5,10.5,-110,-110,214.5,-110,-110,,,,,,,,,,,,,,,,,
5,2022,RegularSeason,11/18/21,9:00 PM ET,Thu,11/18/21 @ 9:00 PM ET,,Final,PHI,103,True,DEN,89,False,/assets/images/nba/logos/PHI.png,/assets/images/nba/logos/DEN.png,,,,,,,"Q1, Q2, Q3, Q4","23, 29, 17, 20","24, 34, 29, 16",1,,,-8.0,8.0,-110,-110,,,,,,,,-323,255,-7.5,7.5,-110,-110,209.0,-112,-109,,,,,-335,260,-7.5,7.5,-110,-110,209.5,-110,-110,,,,,-335,270,-7.5,7.5,-110,-110,209.5,-110,-110,,,,,-315,250,-7.5,7.5,-110,-110,209.0,-112,-109,,,,,-340,270,-7.5,7.5,-110,-110,209.0,-110,-110,,,,,-330,255,-7.5,7.5,-110,-110,209.5,-110,-110,,,,,-333,260,-7.5,7.5,-110,-110,209.5,-115,-105,,,,,,,,,,,,,,,,,
