,Season,Type,DayString,TimeString,DayOfWeek,DateTimeString,LastUpdated,Status,AwayTeam,AwayTeamScore,AwayTeamHasWon,HomeTeam,HomeTeamScore,HomeTeamHasWon,AwayTeamLogo,HomeTeamLogo,AwayFieldGoalPercentage,HomeFieldGoalPercentage,AwayThreePointPercentage,HomeThreePointPercentage,AwayTurnovers,HomeTurnovers,QuarterNames,HomeTeamQuarters,AwayTeamQuarters,Scope,OpenerHomeMoneyLine,OpenerAwayMoneyLine,OpenerHomePointSpread,OpenerAwayPointSpread,OpenerHomePointSpreadPayout,OpenerAwayPointSpreadPayout,OpenerOverUnder,OpenerOverPayout,OpenerUnderPayout,OpenerHomeTeamTotal,OpenerAwayTeamTotal,OpenerHomeTeamTotalPayout,OpenerAwayTeamTotalPayout,ConsensusHomeMoneyLine,ConsensusAwayMoneyLine,ConsensusHomePointSpread,ConsensusAwayPointSpread,ConsensusHomePointSpreadPayout,ConsensusAwayPointSpreadPayout,ConsensusOverUnder,ConsensusOverPayout,ConsensusUnderPayout,ConsensusHomeTeamTotal,ConsensusAwayTeamTotal,ConsensusHomeTeamTotalPayout,ConsensusAwayTeamTotalPayout,DraftKingsHomeMoneyLine,DraftKingsAwayMoneyLine,DraftKingsHomePointSpread,DraftKingsAwayPointSpread,DraftKingsHomePointSpreadPayout,DraftKingsAwayPointSpreadPayout,DraftKingsOverUnder,DraftKingsOverPayout,DraftKingsUnderPayout,DraftKingsHomeTeamTotal,DraftKingsAwayTeamTotal,DraftKingsHomeTeamTotalPayout,DraftKingsAwayTeamTotalPayout,FanDuelHomeMoneyLine,FanDuelAwayMoneyLine,FanDuelHomePointSpread,FanDuelAwayPointSpread,FanDuelHomePointSpreadPayout,FanDuelAwayPointSpreadPayout,FanDuelOverUnder,FanDuelOverPayout,FanDuelUnderPayout,FanDuelHomeTeamTotal,FanDuelAwayTeamTotal,FanDuelHomeTeamTotalPayout,FanDuelAwayTeamTotalPayout,SugarHousePAHomeMoneyLine,SugarHousePAAwayMoneyLine,SugarHousePAHomePointSpread,SugarHousePAAwayPointSpread,SugarHousePAHomePointSpreadPayout,SugarHousePAAwayPointSpreadPayout,SugarHousePAOverUnder,SugarHousePAOverPayout,SugarHousePAUnderPayout,SugarHousePAHomeTeamTotal,SugarHousePAAwayTeamTotal,SugarHousePAHomeTeamTotalPayout,SugarHousePAAwayTeamTotalPayout,CaesarsHomeMoneyLine,CaesarsAwayMoneyLine,CaesarsHomePointSpread,CaesarsAwayPointSpread,CaesarsHomePointSpreadPayout,CaesarsAwayPointSpreadPayout,CaesarsOverUnder,CaesarsOverPayout,CaesarsUnderPayout,CaesarsHomeTeamTotal,CaesarsAwayTeamTotal,CaesarsHomeTeamTotalPayout,CaesarsAwayTeamTotalPayout,PointsBetHomeMoneyLine,PointsBetAwayMoneyLine,PointsBetHomePointSpread,PointsBetAwayPointSpread,PointsBetHomePointSpreadPayout,PointsBetAwayPointSpreadPayout,PointsBetOverUnder,PointsBetOverPayout,PointsBetUnderPayout,PointsBetHomeTeamTotal,PointsBetAwayTeamTotal,PointsBetHomeTeamTotalPayout,PointsBetAwayTeamTotalPayout,BetMGMHomeMoneyLine,BetMGMAwayMoneyLine,BetMGMHomePointSpread,BetMGMAwayPointSpread,BetMGMHomePointSpreadPayout,BetMGMAwayPointSpreadPayout,BetMGMOverUnder,BetMGMOverPayout,BetMGMUnderPayout,BetMGMHomeTeamTotal,BetMGMAwayTeamTotal,BetMGMHomeTeamTotalPayout,BetMGMAwayTeamTotalPayout,BarstoolHomeMoneyLine,BarstoolAwayMoneyLine,BarstoolHomePointSpread,BarstoolAwayPointSpread,BarstoolHomePointSpreadPayout,BarstoolAwayPointSpreadPayout,BarstoolOverUnder,BarstoolOverPayout,BarstoolUnderPayout,BarstoolHomeTeamTotal,BarstoolAwayTeamTotal,BarstoolHomeTeamTotalPayout,BarstoolAwayTeamTotalPayout
0,2022,RegularSeason,12/28/21,7:00 PM ET,Tue,12/28/21 @ 7:00 PM ET,,Final,MIL,127,True,ORL,110,False,/assets/images/nba/logos/MIL.png,/assets/images/nba/logos/ORL.png,,,,,,,"Q1, Q2, Q3, Q4","24, 21, 37, 28","32, 40, 25, 30",1,,,12.5,-12.5,-110,-110,,,,,,,,890,-1721,15.5,-15.5,-109,-112,217.0,-109,-112,,,,,800,-1375,15.0,-15.0,-105,-115,216.0,-110,-110,,,,,870,-1500,15.5,-15.5,-114,-106,216.5,-110,-110,,,,,950,-2000,15.5,-15.5,-109,-112,217.0,-109,-112,,,,,850,-1600,15.0,-15.0,-110,-110,216.0,-110,-110,,,,,825,-1325,15.0,-15.0,-110,-110,216.0,-110,-110,,,,,675,-1111,14.5,-14.5,-110,-110,215.5,-110,-110,,,,,,,,,,,,,,,,,
1,2022,RegularSeason,12/28/21,7:30 PM ET,Tue,12/28/21 @ 7:30 PM ET,,Final,WAS,112,False,MIA,119,True,/assets/images/nba/logos/WAS.png,/assets/images/nba/logos/MIA.png,,,,,,,"Q1, Q2, Q3, Q4","38, 27, 26, 28","24, 27, 22, 39",1,195.0,-240.0,-6.0,6.0,-110,-110,,,,,,,,-330,258,-7.5,7.5,-110,-110,203.0,-112,-110,,,,,-310,245,-8.0,8.0,-110,-110,203.0,-110,-110,,,,,-320,260,-7.5,7.5,-114,-106,203.5,-110,-110,,,,,-335,260,-7.5,7.5,-110,-110,203.0,-112,-109,,,,,-340,270,-8.0,8.0,-110,-110,203.0,-110,-110,,,,,-340,260,-8.0,8.0,-110,-110,203.0,-110,-110,,,,,-286,230,-7.5,7.5,-110,-110,203.5,-110,-110,,,,,,,,,,,,,,,,,
2,2022,RegularSeason,12/28/21,7:30 PM ET,Tue,12/28/21 @ 7:30 PM ET,,Final,PHI,114,True,TOR,109,False,/assets/images/nba/logos/PHI.png,/assets/images/nba/logos/TOR.png,,,,,,,"Q1, Q2, Q3, Q4","24, 24, 33, 28","27, 28, 30, 29",1,185.0,-225.0,5.5,-5.5,-110,-110,,,,,,,,197,-245,6.0,-6.0,-110,-110,216.0,-109,-113,,,,,195,-240,6.0,-6.0,-110,-110,215.5,-110,-110,,,,,200,-245,6.0,-6.0,-110,-110,215.5,-110,-110,,,,,200,-245,6.0,-6.0,-110,-110,216.0,-109,-113,,,,,205,-250,6.0,-6.0,-110,-110,215.0,-110,-110,,,,,200,-255,6.0,-6.0,-110,-110,215.0,-110,-110,,,,,185,-227,5.5,-5.5,-110,-110,215.5,-110,-110,,,,,,,,,,,,,,,,,
3,2022,RegularSeason,12/28/21,8:00 PM ET,Tue,12/28/21 @ 8:00 PM ET,,Final,CLE,104,False,NO,108,True,/assets/images/nba/logos/CLE.png,/assets/images/nba/logos/NO.png,,,,,,,"Q1, Q2, Q3, Q4","20, 28, 28, 32","39, 19, 25, 21",1,,,2.5,-2.5,-110,-110,,,,,,,,166,-203,5.0,-5.0,-110,-112,210.0,-110,-110,,,,,170,-200,5.0,-5.0,-110,-110,210.0,-110,-110,,,,,172,-205,5.0,-5.0,-110,-110,209.0,-110,-110,,,,,165,-205,5.0,-5.0,-110,-112,210.0,-110,-110,,,,,170,-200,5.0,-5.0,-110,-110,210.0,-110,-110,,,,,170,-200,5.0,-5.0,-110,-110,209.0,-115,-105,,,,,165,-200,5.5,-5.5,-110,-110,209.5,-110,-110,,,,,,,,,,,,,,,,,
4,2022,RegularSeason,12/28/21,8:00 PM ET,Tue,12/28/21 @ 8:00 PM ET,,Final,LAL,132,True,HOU,123,False,/assets/images/nba/logos/LAL.png,/assets/images/nba/logos/HOU.png,,,,,,,"Q1, Q2, Q3, Q4","35, 24, 33, 31","34, 33, 30, 35",1,155.0,-189.0,4.5,-4.5,-110,-110,228.5,-110.0,-110.0,,,,,190,-237,6.0,-6.0,-110,-110,227.0,-112,-110,,,,,185,-225,5.5,-5.5,-105,-115,227.0,-110,-110,,,,,188,-225,5.5,-5.5,-106,-114,226.5,-110,-110,,,,,195,-245,6.0,-6.0,-110,-110,227.0,-112,-109,,,,,190,-230,6.0,-6.0,-115,-105,227.0,-110,-110,,,,,190,-240,6.0,-6.0,-110,-110,227.0,-110,-110,,,,,180,-222,5.5,-5.5,-110,-110,226.5,-110,-110,,,,,,,,,,,,,,,,,
5,2022,RegularSeason,12/28/21,8:00 PM ET,Tue,12/28/21 @ 8:00 PM ET,,Final,NY,96,True,MIN,88,False,/assets/images/nba/logos/NY.png,/assets/images/nba/logos/MIN.png,,,,,,,"Q1, Q2, Q3, Q4","22, 19, 21, 26","29, 15, 28, 24",1,195.0,-240.0,5.5,-5.5,-110,-110,,,,,,,,170,-205,5.5,-5.5,-114,-108,211.5,-113,-109,,,,,165,-195,5.0,-5.0,-105,-115,211.0,-110,-110,,,,,176,-210,5.0,-5.0,-110,-110,212.0,-110,-110,,,,,170,-205,5.5,-5.5,-114,-108,211.5,-113,-108,,,,,175,-210,5.0,-5.0,-110,-110,211.0,-110,-110,,,,,170,-200,5.0,-5.0,-110,-110,211.5,-110,-110,,,,,180,-222,5.5,-5.5,-110,-110,211.5,-110,-110,,,,,,,,,,,,,,,,,
6,2022,RegularSeason,12/28/21,10:00 PM ET,Tue,12/28/21 @ 10:00 PM ET,,Final,DEN,89,True,GS,86,False,/assets/images/nba/logos/DEN.png,/assets/images/nba/logos/GS.png,,,,,,,"Q1, Q2, Q3, Q4","16, 20, 25, 25","31, 29, 14, 15",1,-275.0,220.0,-6.5,6.5,-110,-110,,,,,,,,-383,298,-8.5,8.5,-110,-110,217.0,-112,-109,,,,,-350,270,-8.0,8.0,-115,-105,217.0,-110,-110,,,,,-360,285,-8.5,8.5,-108,-112,217.5,-108,-112,,,,,-400,310,-8.5,8.5,-110,-110,217.0,-113,-108,,,,,-350,280,-8.0,8.0,-110,-110,217.0,-110,-110,,,,,-360,275,-8.0,8.0,-110,-110,217.0,-110,-110,,,,,-400,310,-8.5,8.5,-110,-110,216.5,-115,-105,,,,,,,,,,,,,,,,,
7,2022,RegularSeason,12/28/21,10:00 PM ET,Tue,12/28/21 @ 10:00 PM ET,,Final,OKC,111,False,SAC,117,True,/assets/images/nba/logos/OKC.png,/assets/images/nba/logos/SAC.png,,,,,,,"Q1, Q2, Q3, Q4","32, 29, 26, 30","34, 23, 24, 30",1,,,-6.0,6.0,-110,-110,218.5,-110.0,-110.0,,,,,-238,191,-6.0,6.0,-110,-110,224.5,-112,-110,,,,,-235,190,-6.0,6.0,-105,-115,224.5,-115,-105,,,,,-255,210,-6.0,6.0,-110,-110,225.0,-110,-110,,,,,-240,195,-6.0,6.0,-110,-110,224.5,-112,-109,,,,,-230,190,-5.5,5.5,-110,-110,224.5,-110,-110,,,,,-240,190,-5.5,5.5,-110,-110,224.5,-110,-110,,,,,-222,180,-4.5,4.5,-110,-110,224.5,-110,-110,,,,,,,,,,,,,,,,,
