,Season,Type,DayString,TimeString,DayOfWeek,DateTimeString,LastUpdated,Status,AwayTeam,AwayTeamScore,AwayTeamHasWon,HomeTeam,HomeTeamScore,HomeTeamHasWon,AwayTeamLogo,HomeTeamLogo,AwayFieldGoalPercentage,HomeFieldGoalPercentage,AwayThreePointPercentage,HomeThreePointPercentage,AwayTurnovers,HomeTurnovers,QuarterNames,HomeTeamQuarters,AwayTeamQuarters,Scope,OpenerHomeMoneyLine,OpenerAwayMoneyLine,OpenerHomePointSpread,OpenerAwayPointSpread,OpenerHomePointSpreadPayout,OpenerAwayPointSpreadPayout,OpenerOverUnder,OpenerOverPayout,OpenerUnderPayout,OpenerHomeTeamTotal,OpenerAwayTeamTotal,OpenerHomeTeamTotalPayout,OpenerAwayTeamTotalPayout,ConsensusHomeMoneyLine,ConsensusAwayMoneyLine,ConsensusHomePointSpread,ConsensusAwayPointSpread,ConsensusHomePointSpreadPayout,ConsensusAwayPointSpreadPayout,ConsensusOverUnder,ConsensusOverPayout,ConsensusUnderPayout,ConsensusHomeTeamTotal,ConsensusAwayTeamTotal,ConsensusHomeTeamTotalPayout,ConsensusAwayTeamTotalPayout,DraftKingsHomeMoneyLine,DraftKingsAwayMoneyLine,DraftKingsHomePointSpread,DraftKingsAwayPointSpread,DraftKingsHomePointSpreadPayout,DraftKingsAwayPointSpreadPayout,DraftKingsOverUnder,DraftKingsOverPayout,DraftKingsUnderPayout,DraftKingsHomeTeamTotal,DraftKingsAwayTeamTotal,DraftKingsHomeTeamTotalPayout,DraftKingsAwayTeamTotalPayout,FanDuelHomeMoneyLine,FanDuelAwayMoneyLine,FanDuelHomePointSpread,FanDuelAwayPointSpread,FanDuelHomePointSpreadPayout,FanDuelAwayPointSpreadPayout,FanDuelOverUnder,FanDuelOverPayout,FanDuelUnderPayout,FanDuelHomeTeamTotal,FanDuelAwayTeamTotal,FanDuelHomeTeamTotalPayout,FanDuelAwayTeamTotalPayout,SugarHousePAHomeMoneyLine,SugarHousePAAwayMoneyLine,SugarHousePAHomePointSpread,SugarHousePAAwayPointSpread,SugarHousePAHomePointSpreadPayout,SugarHousePAAwayPointSpreadPayout,SugarHousePAOverUnder,SugarHousePAOverPayout,SugarHousePAUnderPayout,SugarHousePAHomeTeamTotal,SugarHousePAAwayTeamTotal,SugarHousePAHomeTeamTotalPayout,SugarHousePAAwayTeamTotalPayout,CaesarsHomeMoneyLine,CaesarsAwayMoneyLine,CaesarsHomePointSpread,CaesarsAwayPointSpread,CaesarsHomePointSpreadPayout,CaesarsAwayPointSpreadPayout,CaesarsOverUnder,CaesarsOverPayout,CaesarsUnderPayout,CaesarsHomeTeamTotal,CaesarsAwayTeamTotal,CaesarsHomeTeamTotalPayout,CaesarsAwayTeamTotalPayout,PointsBetHomeMoneyLine,PointsBetAwayMoneyLine,PointsBetHomePointSpread,PointsBetAwayPointSpread,PointsBetHomePointSpreadPayout,PointsBetAwayPointSpreadPayout,PointsBetOverUnder,PointsBetOverPayout,PointsBetUnderPayout,PointsBetHomeTeamTotal,PointsBetAwayTeamTotal,PointsBetHomeTeamTotalPayout,PointsBetAwayTeamTotalPayout,BetMGMHomeMoneyLine,BetMGMAwayMoneyLine,BetMGMHomePointSpread,BetMGMAwayPointSpread,BetMGMHomePointSpreadPayout,BetMGMAwayPointSpreadPayout,BetMGMOverUnder,BetMGMOverPayout,BetMGMUnderPayout,BetMGMHomeTeamTotal,BetMGMAwayTeamTotal,BetMGMHomeTeamTotalPayout,BetMGMAwayTeamTotalPayout,BarstoolHomeMoneyLine,BarstoolAwayMoneyLine,BarstoolHomePointSpread,BarstoolAwayPointSpread,BarstoolHomePointSpreadPayout,BarstoolAwayPointSpreadPayout,BarstoolOverUnder,BarstoolOverPayout,BarstoolUnderPayout,BarstoolHomeTeamTotal,BarstoolAwayTeamTotal,BarstoolHomeTeamTotalPayout,BarstoolAwayTeamTotalPayout
0,2020,RegularSeason,1/14/20,7:30 PM ET,Tue,1/14/20 @ 7:30 PM ET,,Final,PHO,110,False,ATL,123,True,/assets/images/nba/logos/PHO.png,/assets/images/nba/logos/ATL.png,,,,,,,"Q1, Q2, Q3, Q4","28, 28, 28, 39","25, 26, 32, 27",1,124.0,-146.0,3.0,-3.0,-110,-110,,,,,,,,107,-129,2,-2,-110,-112,229.5,-112,-109,,,,,106,-129,2,-2,-110,-112,229.5,-112,-109,,,,,110,-128,2.5,-2.5,-110,-110,230.0,-110,-110,,,,,106,-129,2,-2,-110,-112,229.5,-112,-109,,,,,,,,,,,,,,,,,,110,-130,2.0,-2.0,-105,-105,230.5,-110,-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2020,RegularSeason,1/14/20,7:30 PM ET,Tue,1/14/20 @ 7:30 PM ET,,Final,UTA,118,True,BKN,107,False,/assets/images/nba/logos/UTA.png,/assets/images/nba/logos/BKN.png,,,,,,,"Q1, Q2, Q3, Q4","26, 19, 29, 33","30, 29, 29, 30",1,-102.0,-114.0,1.0,-1.0,-110,-110,,,,,,,,128,-153,3,-3,-109,-112,222.5,-112,-109,,,,,128,-152,3,-3,-109,-112,222.5,-112,-109,,,,,132,-156,3.5,-3.5,-110,-110,222.5,-110,-110,,,,,128,-152,3,-3,-109,-112,222.5,-112,-109,,,,,,,,,,,,,,,,,,130,-150,3.5,-3.5,-115,105,223.0,-110,-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2020,RegularSeason,1/14/20,8:00 PM ET,Tue,1/14/20 @ 8:00 PM ET,,Final,NY,102,False,MIL,128,True,/assets/images/nba/logos/NY.png,/assets/images/nba/logos/MIL.png,,,,,,,"Q1, Q2, Q3, Q4","29, 36, 43, 20","23, 17, 36, 26",1,-6250.0,1800.0,-16.5,16.5,-112,-110,,,,,,,,-1800,1059,-17,17,-110,-110,229.0,-109,-111,,,,,-1667,1050,-17,17,-110,-110,229.0,-109,-112,,,,,-1700,1140,-16.5,16.5,-110,-110,229.5,-105,-115,,,,,-1667,1050,-17,17,-110,-110,229.0,-109,-110,,,,,,,,,,,,,,,,,,-1901,1075,-16.5,16.5,-105,-105,229.5,-105,-115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2020,RegularSeason,1/14/20,8:00 PM ET,Tue,1/14/20 @ 8:00 PM ET,,Final,HOU,110,False,MEM,121,True,/assets/images/nba/logos/HOU.png,/assets/images/nba/logos/MEM.png,,,,,,,"Q1, Q2, Q3, Q4","32, 35, 18, 36","37, 24, 22, 27",1,,,5.0,-5.0,100,-110,238.0,-110.0,-110.0,,,,,170,-206,5,-5,-110,-110,240.5,-112,-109,,,,,150,-180,4,-4,-109,-112,240.5,-112,-109,,,,,166,-196,5.0,-5.0,-110,-110,240.5,-110,-110,,,,,175,-215,5,-5,-110,-110,240.5,-112,-109,,,,,,,,,,,,,,,,,,165,-195,4.5,-4.5,-105,-105,240.5,-115,-105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2020,RegularSeason,1/14/20,10:30 PM ET,Tue,1/14/20 @ 10:30 PM ET,,Final,DAL,124,True,GS,97,False,/assets/images/nba/logos/DAL.png,/assets/images/nba/logos/GS.png,,,,,,,"Q1, Q2, Q3, Q4","26, 21, 24, 26","36, 29, 29, 30",1,297.0,-375.0,8.5,-8.5,-110,-110,,,,,,,,285,-361,8,-8,-110,-110,223.5,-108,-113,,,,,285,-360,8,-8,-110,-110,223.5,-108,-113,,,,,290,-360,8.0,-8.0,-110,-110,224.0,-110,-110,,,,,285,-360,8,-8,-110,-110,223.5,-108,-113,,,,,,,,,,,,,,,,,,285,-370,8.5,-8.5,-110,100,224.0,-105,-115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2020,RegularSeason,1/14/20,10:30 PM ET,Tue,1/14/20 @ 10:30 PM ET,,Final,CLE,103,False,LAC,128,True,/assets/images/nba/logos/CLE.png,/assets/images/nba/logos/LAC.png,,,,,,,"Q1, Q2, Q3, Q4","31, 35, 40, 22","26, 24, 21, 32",1,-1250.0,832.0,-14.5,14.5,-110,-110,,,,,,,,-4200,1261,-16,16,-111,-110,225.0,-109,-113,,,,,-5000,1300,-16,16,-112,-109,225.0,-109,-113,,,,,-2000,1180,-16.0,16.0,-110,-110,224.0,-110,-110,,,,,-5000,1300,-16,16,-112,-109,225.0,-109,-113,,,,,,,,,,,,,,,,,,-1701,1000,-16.0,16.0,-105,-105,224.0,-115,-105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
