,Season,Type,DayString,TimeString,DayOfWeek,DateTimeString,LastUpdated,Status,AwayTeam,AwayTeamScore,AwayTeamHasWon,HomeTeam,HomeTeamScore,HomeTeamHasWon,AwayTeamLogo,HomeTeamLogo,AwayFieldGoalPercentage,HomeFieldGoalPercentage,AwayThreePointPercentage,HomeThreePointPercentage,AwayTurnovers,HomeTurnovers,QuarterNames,HomeTeamQuarters,AwayTeamQuarters,Scope,OpenerHomeMoneyLine,OpenerAwayMoneyLine,OpenerHomePointSpread,OpenerAwayPointSpread,OpenerHomePointSpreadPayout,OpenerAwayPointSpreadPayout,OpenerOverUnder,OpenerOverPayout,OpenerUnderPayout,OpenerHomeTeamTotal,OpenerAwayTeamTotal,OpenerHomeTeamTotalPayout,OpenerAwayTeamTotalPayout,ConsensusHomeMoneyLine,ConsensusAwayMoneyLine,ConsensusHomePointSpread,ConsensusAwayPointSpread,ConsensusHomePointSpreadPayout,ConsensusAwayPointSpreadPayout,ConsensusOverUnder,ConsensusOverPayout,ConsensusUnderPayout,ConsensusHomeTeamTotal,ConsensusAwayTeamTotal,ConsensusHomeTeamTotalPayout,ConsensusAwayTeamTotalPayout,DraftKingsHomeMoneyLine,DraftKingsAwayMoneyLine,DraftKingsHomePointSpread,DraftKingsAwayPointSpread,DraftKingsHomePointSpreadPayout,DraftKingsAwayPointSpreadPayout,DraftKingsOverUnder,DraftKingsOverPayout,DraftKingsUnderPayout,DraftKingsHomeTeamTotal,DraftKingsAwayTeamTotal,DraftKingsHomeTeamTotalPayout,DraftKingsAwayTeamTotalPayout,FanDuelHomeMoneyLine,FanDuelAwayMoneyLine,FanDuelHomePointSpread,FanDuelAwayPointSpread,FanDuelHomePointSpreadPayout,FanDuelAwayPointSpreadPayout,FanDuelOverUnder,FanDuelOverPayout,FanDuelUnderPayout,FanDuelHomeTeamTotal,FanDuelAwayTeamTotal,FanDuelHomeTeamTotalPayout,FanDuelAwayTeamTotalPayout,SugarHousePAHomeMoneyLine,SugarHousePAAwayMoneyLine,SugarHousePAHomePointSpread,SugarHousePAAwayPointSpread,SugarHousePAHomePointSpreadPayout,SugarHousePAAwayPointSpreadPayout,SugarHousePAOverUnder,SugarHousePAOverPayout,SugarHousePAUnderPayout,SugarHousePAHomeTeamTotal,SugarHousePAAwayTeamTotal,SugarHousePAHomeTeamTotalPayout,SugarHousePAAwayTeamTotalPayout,CaesarsHomeMoneyLine,CaesarsAwayMoneyLine,CaesarsHomePointSpread,CaesarsAwayPointSpread,CaesarsHomePointSpreadPayout,CaesarsAwayPointSpreadPayout,CaesarsOverUnder,CaesarsOverPayout,CaesarsUnderPayout,CaesarsHomeTeamTotal,CaesarsAwayTeamTotal,CaesarsHomeTeamTotalPayout,CaesarsAwayTeamTotalPayout,PointsBetHomeMoneyLine,PointsBetAwayMoneyLine,PointsBetHomePointSpread,PointsBetAwayPointSpread,PointsBetHomePointSpreadPayout,PointsBetAwayPointSpreadPayout,PointsBetOverUnder,PointsBetOverPayout,PointsBetUnderPayout,PointsBetHomeTeamTotal,PointsBetAwayTeamTotal,PointsBetHomeTeamTotalPayout,PointsBetAwayTeamTotalPayout,BetMGMHomeMoneyLine,BetMGMAwayMoneyLine,BetMGMHomePointSpread,BetMGMAwayPointSpread,BetMGMHomePointSpreadPayout,BetMGMAwayPointSpreadPayout,BetMGMOverUnder,BetMGMOverPayout,BetMGMUnderPayout,BetMGMHomeTeamTotal,BetMGMAwayTeamTotal,BetMGMHomeTeamTotalPayout,BetMGMAwayTeamTotalPayout,BarstoolHomeMoneyLine,BarstoolAwayMoneyLine,BarstoolHomePointSpread,BarstoolAwayPointSpread,BarstoolHomePointSpreadPayout,BarstoolAwayPointSpreadPayout,BarstoolOverUnder,BarstoolOverPayout,BarstoolUnderPayout,BarstoolHomeTeamTotal,BarstoolAwayTeamTotal,BarstoolHomeTeamTotalPayout,BarstoolAwayTeamTotalPayout
0,2021,RegularSeason,12/28/20,7:30 PM ET,Mon,12/28/20 @ 7:30 PM ET,,Final,DET,120,False,ATL,128,True,/assets/images/nba/logos/DET.png,/assets/images/nba/logos/ATL.png,,,,,,,"Q1, Q2, Q3, Q4","33, 32, 35, 28","25, 31, 31, 33",1,,,-7.5,7.5,-110,-110,226.5,-115.0,-105.0,,,,,-500,380,-10.0,10.0,-109,-113,224.5,-109,-112,,,,,-500,380,-10.0,10.0,-109,-113,224.5,-109,-112,,,,,-500,385,-10.5,10.5,-110,-110,223.5,-110,-110,,,,,-500,380,-10.0,10.0,-109,-113,224.5,-109,-112,,,,,,,,,,,,,,,,,,-530,390,-10.5,10.5,-110,-110,223.5,-115,-105,,,,,-500,375,-10.5,10.5,-105,-115,224.5,-110,-110,,,,,,,,,,,,,,,,,
1,2021,RegularSeason,12/28/20,7:30 PM ET,Mon,12/28/20 @ 7:30 PM ET,,F/OT,MEM,116,True,BKN,111,False,/assets/images/nba/logos/MEM.png,/assets/images/nba/logos/BKN.png,,,,,,,"Q1, Q2, Q3, Q4, OT","23, 32, 30, 21, 5","32, 22, 33, 19, 10",1,-330.0,265.0,-7.5,7.5,-110,-110,,,,,,,,114,-136,2.5,-2.5,-110,-112,227.5,-110,-112,,,,,114,-136,2.5,-2.5,-109,-112,227.5,-109,-113,,,,,114,-134,2.5,-2.5,-108,-112,227.5,-110,-110,,,,,114,-136,2.5,-2.5,-109,-112,227.5,-109,-113,,,,,,,,,,,,,,,,,,110,-130,2.5,-2.5,-115,-105,227.5,-115,-105,,,,,115,-139,2.5,-2.5,-110,-110,227.5,-115,-105,,,,,,,,,,,,,,,,,
2,2021,RegularSeason,12/28/20,8:00 PM ET,Mon,12/28/20 @ 8:00 PM ET,,Final,UTA,110,True,OKC,109,False,/assets/images/nba/logos/UTA.png,/assets/images/nba/logos/OKC.png,,,,,,,"Q1, Q2, Q3, Q4","24, 28, 35, 22","22, 27, 35, 26",1,,,6.5,-6.5,-110,-110,221.0,-115.0,-105.0,,,,,320,-420,9.0,-9.0,-111,-110,218.5,-109,-112,,,,,320,-420,9.0,-9.0,-110,-110,218.5,-109,-112,,,,,330,-420,9.0,-9.0,-114,-106,218.0,-110,-110,,,,,320,-420,9.0,-9.0,-110,-110,218.5,-109,-112,,,,,,,,,,,,,,,,,,320,-430,9.0,-9.0,-115,-105,218.0,-115,-105,,,,,290,-385,8.5,-8.5,-110,-110,218.5,-110,-110,,,,,,,,,,,,,,,,,
3,2021,RegularSeason,12/28/20,9:00 PM ET,Mon,12/28/20 @ 9:00 PM ET,,Final,HOU,111,False,DEN,124,True,/assets/images/nba/logos/HOU.png,/assets/images/nba/logos/DEN.png,,,,,,,"Q1, Q2, Q3, Q4","36, 34, 36, 18","26, 34, 23, 28",1,,,-8.0,8.0,-110,-110,225.0,-115.0,-105.0,,,,,-253,206,-6.5,6.5,-110,-110,222.0,-112,-109,,,,,-250,205,-6.5,6.5,-110,-110,222.0,-112,-109,,,,,-260,215,-6.5,6.5,-110,-110,222.0,-105,-115,,,,,-250,205,-6.5,6.5,-110,-110,222.0,-112,-109,,,,,,,,,,,,,,,,,,-265,210,-6.5,6.5,-110,-110,222.0,-115,-105,,,,,-278,220,-6.5,6.5,-110,-110,222.5,-110,-110,,,,,,,,,,,,,,,,,
4,2021,RegularSeason,12/28/20,10:00 PM ET,Mon,12/28/20 @ 10:00 PM ET,,Final,POR,115,True,LAL,107,False,/assets/images/nba/logos/POR.png,/assets/images/nba/logos/LAL.png,,,,,,,"Q1, Q2, Q3, Q4","30, 24, 31, 22","22, 36, 26, 31",1,-174.0,146.0,-4.0,4.0,-110,-110,,,,,,,,-232,189,-6.0,6.0,-110,-110,229.0,-112,-109,,,,,-230,188,-6.0,6.0,-110,-110,229.0,-112,-109,,,,,-275,220,-6.5,6.5,-110,-110,229.5,-110,-110,,,,,-230,188,-6.0,6.0,-110,-110,229.0,-112,-109,,,,,,,,,,,,,,,,,,-240,190,-6.0,6.0,-110,-110,229.0,-115,-105,,,,,-238,195,-6.5,6.5,100,-120,229.5,-110,-110,,,,,,,,,,,,,,,,,
