,Season,Type,DayString,TimeString,DayOfWeek,DateTimeString,LastUpdated,Status,AwayTeam,AwayTeamScore,AwayTeamHasWon,HomeTeam,HomeTeamScore,HomeTeamHasWon,AwayTeamLogo,HomeTeamLogo,AwayFieldGoalPercentage,HomeFieldGoalPercentage,AwayThreePointPercentage,HomeThreePointPercentage,AwayTurnovers,HomeTurnovers,QuarterNames,HomeTeamQuarters,AwayTeamQuarters,Scope,OpenerHomeMoneyLine,OpenerAwayMoneyLine,OpenerHomePointSpread,OpenerAwayPointSpread,OpenerHomePointSpreadPayout,OpenerAwayPointSpreadPayout,OpenerOverUnder,OpenerOverPayout,OpenerUnderPayout,OpenerHomeTeamTotal,OpenerAwayTeamTotal,OpenerHomeTeamTotalPayout,OpenerAwayTeamTotalPayout,ConsensusHomeMoneyLine,ConsensusAwayMoneyLine,ConsensusHomePointSpread,ConsensusAwayPointSpread,ConsensusHomePointSpreadPayout,ConsensusAwayPointSpreadPayout,ConsensusOverUnder,ConsensusOverPayout,ConsensusUnderPayout,ConsensusHomeTeamTotal,ConsensusAwayTeamTotal,ConsensusHomeTeamTotalPayout,ConsensusAwayTeamTotalPayout,DraftKingsHomeMoneyLine,DraftKingsAwayMoneyLine,DraftKingsHomePointSpread,DraftKingsAwayPointSpread,DraftKingsHomePointSpreadPayout,DraftKingsAwayPointSpreadPayout,DraftKingsOverUnder,DraftKingsOverPayout,DraftKingsUnderPayout,DraftKingsHomeTeamTotal,DraftKingsAwayTeamTotal,DraftKingsHomeTeamTotalPayout,DraftKingsAwayTeamTotalPayout,FanDuelHomeMoneyLine,FanDuelAwayMoneyLine,FanDuelHomePointSpread,FanDuelAwayPointSpread,FanDuelHomePointSpreadPayout,FanDuelAwayPointSpreadPayout,FanDuelOverUnder,FanDuelOverPayout,FanDuelUnderPayout,FanDuelHomeTeamTotal,FanDuelAwayTeamTotal,FanDuelHomeTeamTotalPayout,FanDuelAwayTeamTotalPayout,SugarHousePAHomeMoneyLine,SugarHousePAAwayMoneyLine,SugarHousePAHomePointSpread,SugarHousePAAwayPointSpread,SugarHousePAHomePointSpreadPayout,SugarHousePAAwayPointSpreadPayout,SugarHousePAOverUnder,SugarHousePAOverPayout,SugarHousePAUnderPayout,SugarHousePAHomeTeamTotal,SugarHousePAAwayTeamTotal,SugarHousePAHomeTeamTotalPayout,SugarHousePAAwayTeamTotalPayout,CaesarsHomeMoneyLine,CaesarsAwayMoneyLine,CaesarsHomePointSpread,CaesarsAwayPointSpread,CaesarsHomePointSpreadPayout,CaesarsAwayPointSpreadPayout,CaesarsOverUnder,CaesarsOverPayout,CaesarsUnderPayout,CaesarsHomeTeamTotal,CaesarsAwayTeamTotal,CaesarsHomeTeamTotalPayout,CaesarsAwayTeamTotalPayout,PointsBetHomeMoneyLine,PointsBetAwayMoneyLine,PointsBetHomePointSpread,PointsBetAwayPointSpread,PointsBetHomePointSpreadPayout,PointsBetAwayPointSpreadPayout,PointsBetOverUnder,PointsBetOverPayout,PointsBetUnderPayout,PointsBetHomeTeamTotal,PointsBetAwayTeamTotal,PointsBetHomeTeamTotalPayout,PointsBetAwayTeamTotalPayout,BetMGMHomeMoneyLine,BetMGMAwayMoneyLine,BetMGMHomePointSpread,BetMGMAwayPointSpread,BetMGMHomePointSpreadPayout,BetMGMAwayPointSpreadPayout,BetMGMOverUnder,BetMGMOverPayout,BetMGMUnderPayout,BetMGMHomeTeamTotal,BetMGMAwayTeamTotal,BetMGMHomeTeamTotalPayout,BetMGMAwayTeamTotalPayout,BarstoolHomeMoneyLine,BarstoolAwayMoneyLine,BarstoolHomePointSpread,BarstoolAwayPointSpread,BarstoolHomePointSpreadPayout,BarstoolAwayPointSpreadPayout,BarstoolOverUnder,BarstoolOverPayout,BarstoolUnderPayout,BarstoolHomeTeamTotal,BarstoolAwayTeamTotal,BarstoolHomeTeamTotalPayout,BarstoolAwayTeamTotalPayout
0,2019,RegularSeason,1/23/19,7:00 PM ET,Wed,1/23/19 @ 7:00 PM ET,,Final,TOR,106,False,IND,110,True,/assets/images/nba/logos/TOR.png,/assets/images/nba/logos/IND.png,,,,,,,"Q1, Q2, Q3, Q4","24, 35, 25, 26","16, 31, 28, 31",2,-136,112,-2.5,2.5,-110,-110,215.5,-110.0,-110.0,,,,,-240,220,-7.0,7.0,-102,-118,218.0,,,,,,,-245,195,-6.5,6.5,-108,-113,217.5,-112,-109,,,,,-250,205,-6.0,6.0,-110,-110,217.5,-110,-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2019,RegularSeason,1/23/19,7:30 PM ET,Wed,1/23/19 @ 7:30 PM ET,,Final,CLE,103,False,BOS,123,True,/assets/images/nba/logos/CLE.png,/assets/images/nba/logos/BOS.png,,,,,,,"Q1, Q2, Q3, Q4","27, 38, 27, 31","30, 20, 30, 23",2,-1700,1060,-16.5,16.5,-110,-110,216.0,-110.0,-110.0,,,,,-1300,1050,-15.0,15.0,-102,-118,213.5,,,,,,,-2500,1000,-15.0,15.0,-112,-109,213.0,-112,-109,,,,,-1500,1000,-15.0,15.0,-110,-110,212.5,-110,-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2019,RegularSeason,1/23/19,7:30 PM ET,Wed,1/23/19 @ 7:30 PM ET,,Final,LAC,111,True,MIA,99,False,/assets/images/nba/logos/LAC.png,/assets/images/nba/logos/MIA.png,,,,,,,"Q1, Q2, Q3, Q4","31, 23, 18, 27","27, 27, 23, 34",2,-180,145,-4.5,4.5,-110,-110,217.5,-110.0,-110.0,,,,,-210,190,-5.5,5.5,-102,-108,215.5,,,,,,,-230,185,-5.5,5.5,-113,-107,215.5,-110,-110,,,,,-230,188,-5.5,5.5,-110,-110,215.5,-110,-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2019,RegularSeason,1/23/19,7:30 PM ET,Wed,1/23/19 @ 7:30 PM ET,,Final,ORL,110,False,BKN,114,True,/assets/images/nba/logos/ORL.png,/assets/images/nba/logos/BKN.png,,,,,,,"Q1, Q2, Q3, Q4","26, 30, 33, 25","25, 31, 30, 24",2,-195,155,-5.0,5.0,-110,-109,216.5,-110.0,-110.0,,,,,-200,185,-5.5,5.5,-101,-119,218.5,,,,,,,-210,170,-5.0,5.0,-112,-109,218.5,-109,-112,,,,,-225,186,-5.0,5.0,-110,-110,218.0,-110,-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2019,RegularSeason,1/23/19,7:30 PM ET,Wed,1/23/19 @ 7:30 PM ET,,Final,HOU,114,True,NY,110,False,/assets/images/nba/logos/HOU.png,/assets/images/nba/logos/NY.png,,,,,,,"Q1, Q2, Q3, Q4","31, 32, 15, 32","28, 30, 30, 26",2,250,-310,7.0,-7.0,-110,-110,227.5,-110.0,-110.0,,,,,305,-335,8.5,-8.5,-118,-102,227.5,,,,,,,290,-375,8.0,-8.0,-110,-110,226.5,-112,-109,,,,,290,-360,8.0,-8.0,-110,-110,227.0,-110,-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2019,RegularSeason,1/23/19,8:00 PM ET,Wed,1/23/19 @ 8:00 PM ET,,Final,DET,98,True,NO,94,False,/assets/images/nba/logos/DET.png,/assets/images/nba/logos/NO.png,,,,,,,"Q1, Q2, Q3, Q4","28, 19, 23, 24","31, 26, 22, 19",2,-156,132,-3.5,3.5,-110,-110,,,,,,,,-200,185,-5.5,5.5,-102,-118,222.5,,,,,,,-200,163,-5.0,5.0,-112,-109,222.0,-112,-109,,,,,-215,180,-5.0,5.0,-115,-105,222.5,-110,-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2019,RegularSeason,1/23/19,8:00 PM ET,Wed,1/23/19 @ 8:00 PM ET,,Final,ATL,121,True,CHI,101,False,/assets/images/nba/logos/ATL.png,/assets/images/nba/logos/CHI.png,,,,,,,"Q1, Q2, Q3, Q4","25, 35, 23, 18","42, 24, 32, 23",2,-128,108,-2.0,2.0,-110,-110,221.5,-110.0,-110.0,,,,,-118,108,-2.0,2.0,-102,-118,224.5,,,,,,,-121,100,-1.5,1.5,-110,-109,223.5,-112,-109,,,,,-120,102,-1.5,1.5,-110,-110,224.0,-110,-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2019,RegularSeason,1/23/19,8:00 PM ET,Wed,1/23/19 @ 8:00 PM ET,,Final,SA,120,False,PHI,122,True,/assets/images/nba/logos/SA.png,/assets/images/nba/logos/PHI.png,,,,,,,"Q1, Q2, Q3, Q4","34, 33, 29, 26","35, 29, 32, 24",2,-186,158,-4.5,4.5,-110,-110,,,,,,,,-145,135,-4.5,4.5,109,-129,226.0,,,,,,,-132,110,-2.0,2.0,-110,-110,225.0,-110,-110,,,,,-144,122,-2.5,2.5,-110,-110,224.5,-110,-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2019,RegularSeason,1/23/19,8:00 PM ET,Wed,1/23/19 @ 8:00 PM ET,,Final,CHA,118,True,MEM,107,False,/assets/images/nba/logos/CHA.png,/assets/images/nba/logos/MEM.png,,,,,,,"Q1, Q2, Q3, Q4","22, 32, 22, 31","23, 35, 28, 32",2,-114,-107,-1.0,1.0,-109,-112,210.0,-112.0,-109.0,,,,,-113,103,-2.0,2.0,105,-125,208.5,,,,,,,-118,-104,-1.0,1.0,-113,-108,208.5,-112,-109,,,,,-128,110,-2.0,2.0,-110,-110,208.0,-110,-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2019,RegularSeason,1/23/19,10:30 PM ET,Wed,1/23/19 @ 10:30 PM ET,,Final,DEN,108,False,UTA,114,True,/assets/images/nba/logos/DEN.png,/assets/images/nba/logos/UTA.png,,,,,,,"Q1, Q2, Q3, Q4","30, 35, 23, 26","24, 34, 22, 28",2,-148,126,-3.0,3.0,-110,-110,217.0,-110.0,-110.0,,,,,-170,160,-5.5,5.5,105,-125,217.5,,,,,,,-190,155,-4.5,4.5,-107,-114,217.0,-108,-113,,,,,-174,148,-4.0,4.0,-110,-110,216.5,-110,-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
