,Season,Type,DayString,TimeString,DayOfWeek,DateTimeString,LastUpdated,Status,AwayTeam,AwayTeamScore,AwayTeamHasWon,HomeTeam,HomeTeamScore,HomeTeamHasWon,AwayTeamLogo,HomeTeamLogo,AwayFieldGoalPercentage,HomeFieldGoalPercentage,AwayThreePointPercentage,HomeThreePointPercentage,AwayTurnovers,HomeTurnovers,QuarterNames,HomeTeamQuarters,AwayTeamQuarters,Scope,OpenerHomeMoneyLine,OpenerAwayMoneyLine,OpenerHomePointSpread,OpenerAwayPointSpread,OpenerHomePointSpreadPayout,OpenerAwayPointSpreadPayout,OpenerOverUnder,OpenerOverPayout,OpenerUnderPayout,OpenerHomeTeamTotal,OpenerAwayTeamTotal,OpenerHomeTeamTotalPayout,OpenerAwayTeamTotalPayout,ConsensusHomeMoneyLine,ConsensusAwayMoneyLine,ConsensusHomePointSpread,ConsensusAwayPointSpread,ConsensusHomePointSpreadPayout,ConsensusAwayPointSpreadPayout,ConsensusOverUnder,ConsensusOverPayout,ConsensusUnderPayout,ConsensusHomeTeamTotal,ConsensusAwayTeamTotal,ConsensusHomeTeamTotalPayout,ConsensusAwayTeamTotalPayout,DraftKingsHomeMoneyLine,DraftKingsAwayMoneyLine,DraftKingsHomePointSpread,DraftKingsAwayPointSpread,DraftKingsHomePointSpreadPayout,DraftKingsAwayPointSpreadPayout,DraftKingsOverUnder,DraftKingsOverPayout,DraftKingsUnderPayout,DraftKingsHomeTeamTotal,DraftKingsAwayTeamTotal,DraftKingsHomeTeamTotalPayout,DraftKingsAwayTeamTotalPayout,FanDuelHomeMoneyLine,FanDuelAwayMoneyLine,FanDuelHomePointSpread,FanDuelAwayPointSpread,FanDuelHomePointSpreadPayout,FanDuelAwayPointSpreadPayout,FanDuelOverUnder,FanDuelOverPayout,FanDuelUnderPayout,FanDuelHomeTeamTotal,FanDuelAwayTeamTotal,FanDuelHomeTeamTotalPayout,FanDuelAwayTeamTotalPayout,SugarHousePAHomeMoneyLine,SugarHousePAAwayMoneyLine,SugarHousePAHomePointSpread,SugarHousePAAwayPointSpread,SugarHousePAHomePointSpreadPayout,SugarHousePAAwayPointSpreadPayout,SugarHousePAOverUnder,SugarHousePAOverPayout,SugarHousePAUnderPayout,SugarHousePAHomeTeamTotal,SugarHousePAAwayTeamTotal,SugarHousePAHomeTeamTotalPayout,SugarHousePAAwayTeamTotalPayout,CaesarsHomeMoneyLine,CaesarsAwayMoneyLine,CaesarsHomePointSpread,CaesarsAwayPointSpread,CaesarsHomePointSpreadPayout,CaesarsAwayPointSpreadPayout,CaesarsOverUnder,CaesarsOverPayout,CaesarsUnderPayout,CaesarsHomeTeamTotal,CaesarsAwayTeamTotal,CaesarsHomeTeamTotalPayout,CaesarsAwayTeamTotalPayout,PointsBetHomeMoneyLine,PointsBetAwayMoneyLine,PointsBetHomePointSpread,PointsBetAwayPointSpread,PointsBetHomePointSpreadPayout,PointsBetAwayPointSpreadPayout,PointsBetOverUnder,PointsBetOverPayout,PointsBetUnderPayout,PointsBetHomeTeamTotal,PointsBetAwayTeamTotal,PointsBetHomeTeamTotalPayout,PointsBetAwayTeamTotalPayout,BetMGMHomeMoneyLine,BetMGMAwayMoneyLine,BetMGMHomePointSpread,BetMGMAwayPointSpread,BetMGMHomePointSpreadPayout,BetMGMAwayPointSpreadPayout,BetMGMOverUnder,BetMGMOverPayout,BetMGMUnderPayout,BetMGMHomeTeamTotal,BetMGMAwayTeamTotal,BetMGMHomeTeamTotalPayout,BetMGMAwayTeamTotalPayout,BarstoolHomeMoneyLine,BarstoolAwayMoneyLine,BarstoolHomePointSpread,BarstoolAwayPointSpread,BarstoolHomePointSpreadPayout,BarstoolAwayPointSpreadPayout,BarstoolOverUnder,BarstoolOverPayout,BarstoolUnderPayout,BarstoolHomeTeamTotal,BarstoolAwayTeamTotal,BarstoolHomeTeamTotalPayout,BarstoolAwayTeamTotalPayout
0,2021,RegularSeason,4/20/21,7:30 PM ET,Tue,4/20/21 @ 7:30 PM ET,,Final,ORL,96,False,ATL,112,True,/assets/images/nba/logos/ORL.png,/assets/images/nba/logos/ATL.png,,,,,,,"Q1, Q2, Q3, Q4","27, 38, 15, 32","24, 24, 24, 24",1,,,-12.5,12.5,-110,-110,221.0,-115.0,-105.0,,,,,-793,556,-12,12,-114,-107,218.0,-113,-109,,,,,-770,550,-12.0,12.0,-114,-107,218.0,-113,-109,,,,,-900,610,-12.5,12.5,-110,-110,218.5,-108,-112,,,,,-770,550,-12,12,-114,-107,218.0,-113,-109,,,,,-900,600,-12.5,12.5,-110,-110,218.0,-110,-110,,,,,-850,580,-12.5,12.5,-105,-115,218.0,-115,-105,,,,,-769,525,-12.0,12.0,-110,-110,217.5,-115,-105,,,,,,,,,,,,,,,,,
1,2021,RegularSeason,4/20/21,7:30 PM ET,Tue,4/20/21 @ 7:30 PM ET,,Final,BKN,134,True,NO,129,False,/assets/images/nba/logos/BKN.png,/assets/images/nba/logos/NO.png,,,,,,,"Q1, Q2, Q3, Q4","29, 30, 33, 37","26, 31, 36, 41",1,,,-2.0,2.0,-112,-109,,,,,,,,-145,123,-3,3,-112,-110,235.0,-112,-109,,,,,-143,123,-3.0,3.0,-112,-109,235.0,-112,-109,,,,,-152,128,-2.5,2.5,-114,-106,235.5,-110,-110,,,,,-143,123,-3,3,-112,-109,235.0,-112,-109,,,,,-145,125,-3.0,3.0,-110,-110,235.0,-110,-110,,,,,-145,125,-3.0,3.0,-105,-115,235.0,-115,-105,,,,,-149,125,-3.0,3.0,-110,-110,235.5,-110,-110,,,,,,,,,,,,,,,,,
2,2021,RegularSeason,4/20/21,7:30 PM ET,Tue,4/20/21 @ 7:30 PM ET,,Final,CHA,97,False,NY,109,True,/assets/images/nba/logos/CHA.png,/assets/images/nba/logos/NY.png,,,,,,,"Q1, Q2, Q3, Q4","30, 30, 31, 18","33, 33, 16, 15",1,-235.0,188.0,-6.0,6.0,-110,-110,,,,,,,,-200,167,-5,5,-112,-109,208.5,-112,-110,,,,,-200,170,-5.0,5.0,-113,-108,208.5,-112,-109,,,,,-205,172,-5.0,5.0,-110,-110,208.5,-110,-110,,,,,-200,170,-5,5,-113,-108,208.5,-112,-109,,,,,-200,175,-5.0,5.0,-110,-110,208.5,-110,-110,,,,,-195,165,-5.0,5.0,-105,-115,208.5,-115,-105,,,,,-200,165,-5.0,5.0,-110,-110,208.5,-110,-110,,,,,,,,,,,,,,,,,
3,2021,RegularSeason,4/20/21,10:00 PM ET,Tue,4/20/21 @ 10:00 PM ET,,Final,LAC,113,True,POR,112,False,/assets/images/nba/logos/LAC.png,/assets/images/nba/logos/POR.png,,,,,,,"Q1, Q2, Q3, Q4","31, 29, 22, 30","30, 26, 30, 27",1,-460.0,360.0,-9.5,9.5,-110,-110,,,,,,,,157,-200,5,-5,-113,-108,222.5,-112,-109,,,,,165,-215,5.5,-5.5,-113,-108,222.5,-112,-109,,,,,184,-220,4.5,-4.5,-102,-120,222.0,-110,-110,,,,,150,-195,5,-5,-113,-108,222.5,-112,-109,,,,,175,-200,4.5,-4.5,-110,-110,222.0,-110,-110,,,,,170,-215,4.5,-4.5,-110,-110,222.0,-115,-105,,,,,155,-189,4.5,-4.5,-110,-110,222.5,-115,-105,,,,,,,,,,,,,,,,,
4,2021,RegularSeason,4/20/21,10:00 PM ET,Tue,4/20/21 @ 10:00 PM ET,,Final,MIN,134,True,SAC,120,False,/assets/images/nba/logos/MIN.png,/assets/images/nba/logos/SAC.png,,,,,,,"Q1, Q2, Q3, Q4","43, 31, 29, 17","39, 35, 25, 35",1,-165.0,138.0,-4.0,4.0,-112,-109,237.5,-112.0,-109.0,,,,,-153,128,-3,3,-113,-109,239.0,-110,-113,,,,,-152,128,-3.0,3.0,-113,-108,239.0,-109,-113,,,,,-148,126,-3.0,3.0,-110,-110,238.5,-110,-110,,,,,-152,128,-3,3,-113,-108,239.0,-109,-113,,,,,-160,140,-3.5,3.5,-110,-110,239.0,-110,-110,,,,,-165,140,-3.5,3.5,-110,-110,239.0,-115,-105,,,,,-149,125,-3.0,3.0,-110,-110,238.5,-115,-105,,,,,,,,,,,,,,,,,
