,Season,Type,DayString,TimeString,DayOfWeek,DateTimeString,LastUpdated,Status,AwayTeam,AwayTeamScore,AwayTeamHasWon,HomeTeam,HomeTeamScore,HomeTeamHasWon,AwayTeamLogo,HomeTeamLogo,AwayFieldGoalPercentage,HomeFieldGoalPercentage,AwayThreePointPercentage,HomeThreePointPercentage,AwayTurnovers,HomeTurnovers,QuarterNames,HomeTeamQuarters,AwayTeamQuarters,Scope,OpenerHomeMoneyLine,OpenerAwayMoneyLine,OpenerHomePointSpread,OpenerAwayPointSpread,OpenerHomePointSpreadPayout,OpenerAwayPointSpreadPayout,OpenerOverUnder,OpenerOverPayout,OpenerUnderPayout,OpenerHomeTeamTotal,OpenerAwayTeamTotal,OpenerHomeTeamTotalPayout,OpenerAwayTeamTotalPayout,ConsensusHomeMoneyLine,ConsensusAwayMoneyLine,ConsensusHomePointSpread,ConsensusAwayPointSpread,ConsensusHomePointSpreadPayout,ConsensusAwayPointSpreadPayout,ConsensusOverUnder,ConsensusOverPayout,ConsensusUnderPayout,ConsensusHomeTeamTotal,ConsensusAwayTeamTotal,ConsensusHomeTeamTotalPayout,ConsensusAwayTeamTotalPayout,DraftKingsHomeMoneyLine,DraftKingsAwayMoneyLine,DraftKingsHomePointSpread,DraftKingsAwayPointSpread,DraftKingsHomePointSpreadPayout,DraftKingsAwayPointSpreadPayout,DraftKingsOverUnder,DraftKingsOverPayout,DraftKingsUnderPayout,DraftKingsHomeTeamTotal,DraftKingsAwayTeamTotal,DraftKingsHomeTeamTotalPayout,DraftKingsAwayTeamTotalPayout,FanDuelHomeMoneyLine,FanDuelAwayMoneyLine,FanDuelHomePointSpread,FanDuelAwayPointSpread,FanDuelHomePointSpreadPayout,FanDuelAwayPointSpreadPayout,FanDuelOverUnder,FanDuelOverPayout,FanDuelUnderPayout,FanDuelHomeTeamTotal,FanDuelAwayTeamTotal,FanDuelHomeTeamTotalPayout,FanDuelAwayTeamTotalPayout,SugarHousePAHomeMoneyLine,SugarHousePAAwayMoneyLine,SugarHousePAHomePointSpread,SugarHousePAAwayPointSpread,SugarHousePAHomePointSpreadPayout,SugarHousePAAwayPointSpreadPayout,SugarHousePAOverUnder,SugarHousePAOverPayout,SugarHousePAUnderPayout,SugarHousePAHomeTeamTotal,SugarHousePAAwayTeamTotal,SugarHousePAHomeTeamTotalPayout,SugarHousePAAwayTeamTotalPayout,CaesarsHomeMoneyLine,CaesarsAwayMoneyLine,CaesarsHomePointSpread,CaesarsAwayPointSpread,CaesarsHomePointSpreadPayout,CaesarsAwayPointSpreadPayout,CaesarsOverUnder,CaesarsOverPayout,CaesarsUnderPayout,CaesarsHomeTeamTotal,CaesarsAwayTeamTotal,CaesarsHomeTeamTotalPayout,CaesarsAwayTeamTotalPayout,PointsBetHomeMoneyLine,PointsBetAwayMoneyLine,PointsBetHomePointSpread,PointsBetAwayPointSpread,PointsBetHomePointSpreadPayout,PointsBetAwayPointSpreadPayout,PointsBetOverUnder,PointsBetOverPayout,PointsBetUnderPayout,PointsBetHomeTeamTotal,PointsBetAwayTeamTotal,PointsBetHomeTeamTotalPayout,PointsBetAwayTeamTotalPayout,BetMGMHomeMoneyLine,BetMGMAwayMoneyLine,BetMGMHomePointSpread,BetMGMAwayPointSpread,BetMGMHomePointSpreadPayout,BetMGMAwayPointSpreadPayout,BetMGMOverUnder,BetMGMOverPayout,BetMGMUnderPayout,BetMGMHomeTeamTotal,BetMGMAwayTeamTotal,BetMGMHomeTeamTotalPayout,BetMGMAwayTeamTotalPayout,BarstoolHomeMoneyLine,BarstoolAwayMoneyLine,BarstoolHomePointSpread,BarstoolAwayPointSpread,BarstoolHomePointSpreadPayout,BarstoolAwayPointSpreadPayout,BarstoolOverUnder,BarstoolOverPayout,BarstoolUnderPayout,BarstoolHomeTeamTotal,BarstoolAwayTeamTotal,BarstoolHomeTeamTotalPayout,BarstoolAwayTeamTotalPayout
0,2021,RegularSeason,4/21/21,7:00 PM ET,Wed,4/21/21 @ 7:00 PM ET,,Final,CHI,105,False,CLE,121,True,/assets/images/nba/logos/CHI.png,/assets/images/nba/logos/CLE.png,,,,,,,"Q1, Q2, Q3, Q4","34, 27, 38, 22","12, 32, 28, 33",1,,,2.0,-2.0,-110,-110,,,,,,,,108,-130,2.0,-2.0,-110,-112,210.0,-112,-109,,,,,107,-129,2.0,-2.0,-110,-112,210.0,-112,-109,,,,,114,-134,2.0,-2.0,-110,-110,210.5,-110,-110,,,,,107,-129,2.0,-2.0,-110,-112,210.0,-112,-109,,,,,110,-130,2.0,-2.0,-110,-110,210.0,-110,-110,,,,,110,-130,2.0,-2.0,-110.0,-110.0,210.0,-115.0,-105.0,,,,,110,-133,2.0,-2.0,-110,-110,209.5,-115,-105,,,,,,,,,,,,,,,,,
1,2021,RegularSeason,4/21/21,7:00 PM ET,Wed,4/21/21 @ 7:00 PM ET,,Final,OKC,116,False,IND,122,True,/assets/images/nba/logos/OKC.png,/assets/images/nba/logos/IND.png,,,,,,,"Q1, Q2, Q3, Q4","34, 33, 26, 29","28, 29, 29, 30",1,-560.0,390.0,-10.5,10.5,-110,-110,,,,,,,,-384,301,-9.0,9.0,-110,-110,231.0,-113,-108,,,,,-385,300,-9.0,9.0,-110,-110,230.0,-113,-108,,,,,-370,295,-9.0,9.0,-110,-110,231.5,-108,-112,,,,,-385,300,-9.0,9.0,-110,-110,231.0,-113,-108,,,,,-400,320,-9.0,9.0,-110,-110,230.5,-110,-110,,,,,-400,310,-9.0,9.0,-110.0,-110.0,231.0,-115.0,-105.0,,,,,-357,275,-8.0,8.0,-110,-110,230.5,-115,-105,,,,,,,,,,,,,,,,,
2,2021,RegularSeason,4/21/21,7:00 PM ET,Wed,4/21/21 @ 7:00 PM ET,,Final,PHO,116,True,PHI,113,False,/assets/images/nba/logos/PHO.png,/assets/images/nba/logos/PHI.png,,,,,,,"Q1, Q2, Q3, Q4","29, 25, 22, 37","28, 26, 23, 39",1,112.0,-132.0,2.0,-2.0,-108,-112,,,,,,,,122,-145,3.0,-3.0,-110,-112,217.5,-112,-109,,,,,107,-129,2.0,-2.0,-110,-112,218.0,-112,-109,,,,,124,-146,3.0,-3.0,-110,-110,218.5,-110,-110,,,,,123,-143,3.0,-3.0,-109,-112,217.5,-112,-109,,,,,120,-140,3.0,-3.0,-110,-110,218.0,-110,-110,,,,,125,-150,,,,,,,,,,,,125,-149,3.0,-3.0,-110,-110,217.5,-110,-110,,,,,,,,,,,,,,,,,
3,2021,RegularSeason,4/21/21,7:00 PM ET,Wed,4/21/21 @ 7:00 PM ET,,Final,GS,114,False,WAS,118,True,/assets/images/nba/logos/GS.png,/assets/images/nba/logos/WAS.png,,,,,,,"Q1, Q2, Q3, Q4","38, 22, 26, 32","20, 38, 35, 21",1,,,2.0,-2.0,-110,-110,,,,,,,,110,-131,2.0,-2.0,-110,-112,241.0,-110,-110,,,,,110,-130,2.0,-2.0,-109,-112,241.0,-110,-110,,,,,110,-130,1.5,-1.5,-104,-118,241.0,-108,-112,,,,,110,-130,2.0,-2.0,-109,-112,241.0,-110,-110,,,,,110,-130,2.0,-2.0,-110,-110,241.0,-110,-110,,,,,110,-130,2.0,-2.0,-110.0,-110.0,241.0,-115.0,-105.0,,,,,110,-133,2.0,-2.0,-110,-110,240.5,-110,-110,,,,,,,,,,,,,,,,,
4,2021,RegularSeason,4/21/21,7:00 PM ET,Wed,4/21/21 @ 7:00 PM ET,,Final,BKN,103,False,TOR,114,True,/assets/images/nba/logos/BKN.png,/assets/images/nba/logos/TOR.png,,,,,,,"Q1, Q2, Q3, Q4","23, 33, 36, 22","36, 22, 23, 22",1,-138.0,118.0,-2.5,2.5,-110,-110,,,,,,,,-188,157,-4.5,4.5,-111,-110,231.5,-108,-113,,,,,-190,160,-4.5,4.5,-112,-109,231.0,-113,-108,,,,,-188,158,-4.5,4.5,-110,-110,231.0,-110,-110,,,,,-190,160,-4.5,4.5,-112,-109,231.5,-108,-113,,,,,-185,165,-4.5,4.5,-110,-110,231.0,-110,-110,,,,,-190,160,-4.5,4.5,-105.0,-115.0,230.5,-120.0,100.0,,,,,-175,145,-4.0,4.0,-110,-110,230.5,-110,-110,,,,,,,,,,,,,,,,,
5,2021,RegularSeason,4/21/21,8:00 PM ET,Wed,4/21/21 @ 8:00 PM ET,,Final,UTA,112,True,HOU,89,False,/assets/images/nba/logos/UTA.png,/assets/images/nba/logos/HOU.png,,,,,,,"Q1, Q2, Q3, Q4","27, 16, 20, 26","34, 27, 30, 21",1,,,11.5,-11.5,-110,-110,,,,,,,,499,-704,11.5,-11.5,-114,-108,224.0,-110,-112,,,,,500,-715,11.5,-11.5,-114,-108,224.0,-109,-112,,,,,520,-720,11.0,-11.0,-110,-110,224.0,-110,-110,,,,,500,-715,11.5,-11.5,-114,-108,224.0,-109,-112,,,,,500,-700,11.0,-11.0,-110,-110,224.0,-110,-110,,,,,490,-690,11.0,-11.0,-110.0,-110.0,224.0,-115.0,-105.0,,,,,450,-625,11.0,-11.0,-110,-110,223.5,-110,-110,,,,,,,,,,,,,,,,,
6,2021,RegularSeason,4/21/21,8:00 PM ET,Wed,4/21/21 @ 8:00 PM ET,,F/OT,ATL,127,False,NY,137,True,/assets/images/nba/logos/ATL.png,/assets/images/nba/logos/NY.png,,,,,,,"Q1, Q2, Q3, Q4, OT","34, 33, 23, 32, 15","39, 30, 28, 25, 5",1,,,-1.5,1.5,-110,-110,,,,,,,,103,-123,1.5,-1.5,-108,-113,219.0,-112,-109,,,,,104,-124,1.5,-1.5,-107,-114,219.0,-112,-109,,,,,108,-126,2.0,-2.0,-114,-106,219.5,-110,-110,,,,,104,-124,1.5,-1.5,-107,-114,219.0,-112,-109,,,,,100,-120,1.5,-1.5,-110,-110,219.0,-110,-110,,,,,100,-120,1.5,-1.5,-110.0,-110.0,219.0,-115.0,-105.0,,,,,100,-120,1.0,-1.0,-105,-115,218.5,-110,-110,,,,,,,,,,,,,,,,,
7,2021,RegularSeason,4/21/21,8:30 PM ET,Wed,4/21/21 @ 8:30 PM ET,,Final,DET,117,False,DAL,127,True,/assets/images/nba/logos/DET.png,/assets/images/nba/logos/DAL.png,,,,,,,"Q1, Q2, Q3, Q4","33, 34, 33, 27","36, 22, 32, 27",1,-910.0,575.0,-12.5,12.5,-112,-110,,,,,,,,-628,455,-11.0,11.0,-114,-107,218.0,-110,-111,,,,,-625,450,-11.0,11.0,-114,-107,218.0,-109,-112,,,,,-670,490,-10.5,10.5,-114,-106,218.0,-110,-110,,,,,-625,450,-11.0,11.0,-114,-107,218.0,-109,-112,,,,,-650,475,-10.5,10.5,-110,-110,218.0,-110,-110,,,,,-630,450,-10.5,10.5,-110.0,-110.0,218.0,-115.0,-105.0,,,,,-625,450,-10.5,10.5,-110,-110,218.5,-110,-110,,,,,,,,,,,,,,,,,
8,2021,RegularSeason,4/21/21,8:30 PM ET,Wed,4/21/21 @ 8:30 PM ET,,Final,MIA,107,True,SA,87,False,/assets/images/nba/logos/MIA.png,/assets/images/nba/logos/SA.png,,,,,,,"Q1, Q2, Q3, Q4","27, 26, 19, 15","27, 24, 26, 30",1,-122.0,100.0,-1.5,1.5,-112,-110,,,,,,,,103,-123,1.5,-1.5,-110,-112,215.5,-112,-109,,,,,102,-121,1.5,-1.5,-110,-112,215.5,-112,-109,,,,,108,-126,2.0,-2.0,-114,-106,215.0,-112,-108,,,,,102,-121,1.5,-1.5,-110,-112,215.5,-112,-109,,,,,105,-125,1.5,-1.5,-110,-110,215.5,-110,-110,,,,,105,-125,1.5,-1.5,-110.0,-110.0,215.5,-115.0,-105.0,,,,,105,-125,1.5,-1.5,-110,-110,214.5,-110,-110,,,,,,,,,,,,,,,,,
9,2021,RegularSeason,4/21/21,10:00 PM ET,Wed,4/21/21 @ 10:00 PM ET,,Final,MEM,105,False,LAC,117,True,/assets/images/nba/logos/MEM.png,/assets/images/nba/logos/LAC.png,,,,,,,"Q1, Q2, Q3, Q4","24, 29, 34, 30","39, 23, 20, 23",1,-194.0,162.0,-4.5,4.5,-110,-110,,,,,,,,151,-179,4.5,-4.5,-109,-112,224.0,-113,-109,,,,,155,-182,4.5,-4.5,-109,-112,224.5,-113,-109,,,,,148,-178,4.0,-4.0,-102,-120,224.5,-110,-110,,,,,155,-182,4.5,-4.5,-109,-112,224.0,-113,-109,,,,,145,-165,4.0,-4.0,-110,-110,224.0,-110,-110,,,,,150,-180,4.0,-4.0,-105.0,-115.0,224.0,-115.0,-105.0,,,,,135,-167,4.0,-4.0,-110,-110,224.5,-110,-110,,,,,,,,,,,,,,,,,
10,2021,RegularSeason,4/21/21,10:00 PM ET,Wed,4/21/21 @ 10:00 PM ET,,Final,DEN,106,True,POR,105,False,/assets/images/nba/logos/DEN.png,/assets/images/nba/logos/POR.png,,,,,,,"Q1, Q2, Q3, Q4","36, 21, 27, 21","35, 25, 22, 24",1,171.0,-214.0,5.0,-5.0,-110,-112,,,,,,,,107,-128,2.0,-2.0,-109,-112,230.0,-109,-113,,,,,102,-122,1.5,-1.5,-110,-112,230.0,-109,-113,,,,,112,-132,2.0,-2.0,-110,-110,229.5,-110,-110,,,,,110,-130,2.0,-2.0,-109,-112,230.0,-109,-113,,,,,100,-120,1.5,-1.5,-110,-110,229.5,-110,-110,,,,,-103,-125,1.5,-1.5,-105.0,-115.0,230.0,-115.0,-105.0,,,,,100,-120,1.5,-1.5,-110,-110,229.5,-110,-110,,,,,,,,,,,,,,,,,
11,2021,RegularSeason,4/21/21,10:00 PM ET,Wed,4/21/21 @ 10:00 PM ET,,Final,MIN,125,False,SAC,128,True,/assets/images/nba/logos/MIN.png,/assets/images/nba/logos/SAC.png,,,,,,,"Q1, Q2, Q3, Q4","44, 26, 25, 33","34, 25, 39, 27",1,-178.0,150.0,-4.0,4.0,-110,-110,237.5,-110.0,-110.0,,,,,-152,127,-3.0,3.0,-112,-109,240.0,-109,-112,,,,,-150,125,-3.0,3.0,-112,-109,240.0,-109,-112,,,,,-172,144,-4.0,4.0,-110,-110,240.0,-110,-110,,,,,-150,125,-3.0,3.0,-112,-109,240.0,-109,-112,,,,,-160,140,-3.5,3.5,-110,-110,241.0,-110,-110,,,,,-150,130,-3.5,3.5,-105.0,-115.0,241.0,-115.0,-105.0,,,,,-149,125,-3.0,3.0,-110,-110,240.5,-110,-110,,,,,,,,,,,,,,,,,
