,Season,Type,DayString,TimeString,DayOfWeek,DateTimeString,LastUpdated,Status,AwayTeam,AwayTeamScore,AwayTeamHasWon,HomeTeam,HomeTeamScore,HomeTeamHasWon,AwayTeamLogo,HomeTeamLogo,AwayFieldGoalPercentage,HomeFieldGoalPercentage,AwayThreePointPercentage,HomeThreePointPercentage,AwayTurnovers,HomeTurnovers,QuarterNames,HomeTeamQuarters,AwayTeamQuarters,Scope,OpenerHomeMoneyLine,OpenerAwayMoneyLine,OpenerHomePointSpread,OpenerAwayPointSpread,OpenerHomePointSpreadPayout,OpenerAwayPointSpreadPayout,OpenerOverUnder,OpenerOverPayout,OpenerUnderPayout,OpenerHomeTeamTotal,OpenerAwayTeamTotal,OpenerHomeTeamTotalPayout,OpenerAwayTeamTotalPayout,ConsensusHomeMoneyLine,ConsensusAwayMoneyLine,ConsensusHomePointSpread,ConsensusAwayPointSpread,ConsensusHomePointSpreadPayout,ConsensusAwayPointSpreadPayout,ConsensusOverUnder,ConsensusOverPayout,ConsensusUnderPayout,ConsensusHomeTeamTotal,ConsensusAwayTeamTotal,ConsensusHomeTeamTotalPayout,ConsensusAwayTeamTotalPayout,DraftKingsHomeMoneyLine,DraftKingsAwayMoneyLine,DraftKingsHomePointSpread,DraftKingsAwayPointSpread,DraftKingsHomePointSpreadPayout,DraftKingsAwayPointSpreadPayout,DraftKingsOverUnder,DraftKingsOverPayout,DraftKingsUnderPayout,DraftKingsHomeTeamTotal,DraftKingsAwayTeamTotal,DraftKingsHomeTeamTotalPayout,DraftKingsAwayTeamTotalPayout,FanDuelHomeMoneyLine,FanDuelAwayMoneyLine,FanDuelHomePointSpread,FanDuelAwayPointSpread,FanDuelHomePointSpreadPayout,FanDuelAwayPointSpreadPayout,FanDuelOverUnder,FanDuelOverPayout,FanDuelUnderPayout,FanDuelHomeTeamTotal,FanDuelAwayTeamTotal,FanDuelHomeTeamTotalPayout,FanDuelAwayTeamTotalPayout,SugarHousePAHomeMoneyLine,SugarHousePAAwayMoneyLine,SugarHousePAHomePointSpread,SugarHousePAAwayPointSpread,SugarHousePAHomePointSpreadPayout,SugarHousePAAwayPointSpreadPayout,SugarHousePAOverUnder,SugarHousePAOverPayout,SugarHousePAUnderPayout,SugarHousePAHomeTeamTotal,SugarHousePAAwayTeamTotal,SugarHousePAHomeTeamTotalPayout,SugarHousePAAwayTeamTotalPayout,CaesarsHomeMoneyLine,CaesarsAwayMoneyLine,CaesarsHomePointSpread,CaesarsAwayPointSpread,CaesarsHomePointSpreadPayout,CaesarsAwayPointSpreadPayout,CaesarsOverUnder,CaesarsOverPayout,CaesarsUnderPayout,CaesarsHomeTeamTotal,CaesarsAwayTeamTotal,CaesarsHomeTeamTotalPayout,CaesarsAwayTeamTotalPayout,PointsBetHomeMoneyLine,PointsBetAwayMoneyLine,PointsBetHomePointSpread,PointsBetAwayPointSpread,PointsBetHomePointSpreadPayout,PointsBetAwayPointSpreadPayout,PointsBetOverUnder,PointsBetOverPayout,PointsBetUnderPayout,PointsBetHomeTeamTotal,PointsBetAwayTeamTotal,PointsBetHomeTeamTotalPayout,PointsBetAwayTeamTotalPayout,BetMGMHomeMoneyLine,BetMGMAwayMoneyLine,BetMGMHomePointSpread,BetMGMAwayPointSpread,BetMGMHomePointSpreadPayout,BetMGMAwayPointSpreadPayout,BetMGMOverUnder,BetMGMOverPayout,BetMGMUnderPayout,BetMGMHomeTeamTotal,BetMGMAwayTeamTotal,BetMGMHomeTeamTotalPayout,BetMGMAwayTeamTotalPayout,BarstoolHomeMoneyLine,BarstoolAwayMoneyLine,BarstoolHomePointSpread,BarstoolAwayPointSpread,BarstoolHomePointSpreadPayout,BarstoolAwayPointSpreadPayout,BarstoolOverUnder,BarstoolOverPayout,BarstoolUnderPayout,BarstoolHomeTeamTotal,BarstoolAwayTeamTotal,BarstoolHomeTeamTotalPayout,BarstoolAwayTeamTotalPayout
0,2019,RegularSeason,2/23/19,1:00 PM ET,Sat,2/23/19 @ 1:00 PM ET,,Final,POR,130,True,PHI,115,False,/assets/images/nba/logos/POR.png,/assets/images/nba/logos/PHI.png,,,,,,,"Q1, Q2, Q3, Q4","25, 31, 26, 33","27, 32, 41, 30",2,-128,110,-2.0,2.0,-110,-110,229.5,-110.0,-110.0,,,,,-120,110,-1.0,1.0,-118,-102,229.5,,,,,,,-121,100,-1.5,1.5,-109,-112,230.0,-108,-112,,,,,-120,102,-1.5,1.5,-110,-110,230.0,-110,-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2019,RegularSeason,2/23/19,7:00 PM ET,Sat,2/23/19 @ 7:00 PM ET,,Final,PHO,112,False,ATL,120,True,/assets/images/nba/logos/PHO.png,/assets/images/nba/logos/ATL.png,,,,,,,"Q1, Q2, Q3, Q4","33, 30, 23, 34","33, 26, 28, 25",2,-138,118,-2.5,2.5,-110,-110,233.0,-110.0,-110.0,,,,,-155,145,-4.0,4.0,100,-120,234.0,,,,,,,-167,138,-3.5,3.5,-110,-110,233.5,-112,-109,,,,,-156,132,-3.5,3.5,-110,-110,233.5,-110,-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2019,RegularSeason,2/23/19,7:00 PM ET,Sat,2/23/19 @ 7:00 PM ET,,Final,LAL,115,False,NO,128,True,/assets/images/nba/logos/LAL.png,/assets/images/nba/logos/NO.png,,,,,,,"Q1, Q2, Q3, Q4","42, 27, 31, 28","35, 22, 27, 31",2,-120,102,-1.5,1.5,-110,-110,,,,,,,,220,-240,7.0,-7.0,-119,-101,234.5,,,,,,,220,-278,6.5,-6.5,-110,-110,234.0,-112,-109,,,,,225,-270,6.5,-6.5,-110,-110,233.5,-110,-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2019,RegularSeason,2/23/19,7:00 PM ET,Sat,2/23/19 @ 7:00 PM ET,,Final,MEM,107,False,CLE,112,True,/assets/images/nba/logos/MEM.png,/assets/images/nba/logos/CLE.png,,,,,,,"Q1, Q2, Q3, Q4","37, 26, 19, 30","24, 32, 28, 23",2,-126,108,-2.0,2.0,-110,-110,202.5,-110.0,-110.0,,,,,-118,108,-2.0,2.0,-102,-118,209.5,,,,,,,-118,-104,-1.0,1.0,-112,-109,209.0,-109,-110,,,,,-122,104,-1.5,1.5,-110,-110,209.0,-110,-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2019,RegularSeason,2/23/19,7:00 PM ET,Sat,2/23/19 @ 7:00 PM ET,,Final,IND,119,True,WAS,112,False,/assets/images/nba/logos/IND.png,/assets/images/nba/logos/WAS.png,,,,,,,"Q1, Q2, Q3, Q4","21, 29, 30, 32","29, 36, 24, 30",2,-102,-114,1.0,-1.0,-110,-110,221.5,-110.0,-110.0,,,,,-118,108,-2.0,2.0,107,-127,227.0,,,,,,,-112,-109,-0.5,0.5,-112,-109,227.0,-110,-109,,,,,-102,-114,1.0,-1.0,-110,-110,226.5,-110,-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2019,RegularSeason,2/23/19,7:00 PM ET,Sat,2/23/19 @ 7:00 PM ET,,Final,BKN,117,True,CHA,115,False,/assets/images/nba/logos/BKN.png,/assets/images/nba/logos/CHA.png,,,,,,,"Q1, Q2, Q3, Q4","20, 30, 34, 31","34, 29, 27, 27",2,-130,110,-2.0,2.0,-110,-110,226.5,-110.0,-110.0,,,,,-155,145,-4.0,4.0,100,-120,228.5,,,,,,,-162,132,-3.0,3.0,-113,-108,227.5,-112,-109,,,,,-162,138,-3.5,3.5,-110,-110,227.5,-110,-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2019,RegularSeason,2/23/19,7:30 PM ET,Sat,2/23/19 @ 7:30 PM ET,,Final,DET,119,True,MIA,96,False,/assets/images/nba/logos/DET.png,/assets/images/nba/logos/MIA.png,,,,,,,"Q1, Q2, Q3, Q4","29, 17, 30, 20","20, 34, 30, 35",2,-152,130,-3.5,3.5,-110,-110,205.5,-110.0,-110.0,,,,,-150,140,-3.5,3.5,-102,-118,210.0,,,,,,,-159,130,-3.5,3.5,-109,-112,210.0,-110,-110,,,,,-158,134,-3.5,3.5,-110,-110,209.5,-110,-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2019,RegularSeason,2/23/19,8:00 PM ET,Sat,2/23/19 @ 8:00 PM ET,,Final,BOS,116,False,CHI,126,True,/assets/images/nba/logos/BOS.png,/assets/images/nba/logos/CHI.png,,,,,,,"Q1, Q2, Q3, Q4","28, 36, 30, 32","33, 18, 30, 35",2,410,-550,10.5,-10.5,-110,-110,221.0,-110.0,-110.0,,,,,450,-525,10.5,-10.5,-118,-102,220.0,,,,,,,380,-530,10.0,-10.0,-110,-110,220.5,-108,-113,,,,,480,-650,10.5,-10.5,-110,-110,220.0,-110,-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2019,RegularSeason,2/23/19,8:00 PM ET,Sat,2/23/19 @ 8:00 PM ET,,Final,SAC,119,True,OKC,116,False,/assets/images/nba/logos/SAC.png,/assets/images/nba/logos/OKC.png,,,,,,,"Q1, Q2, Q3, Q4","24, 25, 34, 33","31, 32, 31, 25",2,-290,235,-7.0,7.0,-110,-110,238.5,-110.0,-110.0,,,,,-240,220,-6.5,6.5,-102,-118,240.5,,,,,,,-250,200,-6.0,6.0,-108,-112,239.5,-113,-108,,,,,-260,215,-6.0,6.0,-115,-105,240.0,-110,-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2019,RegularSeason,2/23/19,8:30 PM ET,Sat,2/23/19 @ 8:30 PM ET,,Final,HOU,118,True,GS,112,False,/assets/images/nba/logos/HOU.png,/assets/images/nba/logos/GS.png,,,,,,,"Q1, Q2, Q3, Q4","20, 34, 32, 26","35, 26, 31, 26",2,-360,290,-8.0,8.0,-110,-110,235.0,-110.0,-110.0,,,,,-800,635,-13.0,13.0,105,-125,232.5,,,,,,,-835,540,-12.0,12.0,-110,-110,232.5,-108,-112,,,,,-850,580,-12.0,12.0,-110,-110,231.5,-110,-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
