,Season,Type,DayString,TimeString,DayOfWeek,DateTimeString,LastUpdated,Status,AwayTeam,AwayTeamScore,AwayTeamHasWon,HomeTeam,HomeTeamScore,HomeTeamHasWon,AwayTeamLogo,HomeTeamLogo,AwayFieldGoalPercentage,HomeFieldGoalPercentage,AwayThreePointPercentage,HomeThreePointPercentage,AwayTurnovers,HomeTurnovers,QuarterNames,HomeTeamQuarters,AwayTeamQuarters,Scope,OpenerHomeMoneyLine,OpenerAwayMoneyLine,OpenerHomePointSpread,OpenerAwayPointSpread,OpenerHomePointSpreadPayout,OpenerAwayPointSpreadPayout,OpenerOverUnder,OpenerOverPayout,OpenerUnderPayout,OpenerHomeTeamTotal,OpenerAwayTeamTotal,OpenerHomeTeamTotalPayout,OpenerAwayTeamTotalPayout,ConsensusHomeMoneyLine,ConsensusAwayMoneyLine,ConsensusHomePointSpread,ConsensusAwayPointSpread,ConsensusHomePointSpreadPayout,ConsensusAwayPointSpreadPayout,ConsensusOverUnder,ConsensusOverPayout,ConsensusUnderPayout,ConsensusHomeTeamTotal,ConsensusAwayTeamTotal,ConsensusHomeTeamTotalPayout,ConsensusAwayTeamTotalPayout,DraftKingsHomeMoneyLine,DraftKingsAwayMoneyLine,DraftKingsHomePointSpread,DraftKingsAwayPointSpread,DraftKingsHomePointSpreadPayout,DraftKingsAwayPointSpreadPayout,DraftKingsOverUnder,DraftKingsOverPayout,DraftKingsUnderPayout,DraftKingsHomeTeamTotal,DraftKingsAwayTeamTotal,DraftKingsHomeTeamTotalPayout,DraftKingsAwayTeamTotalPayout,FanDuelHomeMoneyLine,FanDuelAwayMoneyLine,FanDuelHomePointSpread,FanDuelAwayPointSpread,FanDuelHomePointSpreadPayout,FanDuelAwayPointSpreadPayout,FanDuelOverUnder,FanDuelOverPayout,FanDuelUnderPayout,FanDuelHomeTeamTotal,FanDuelAwayTeamTotal,FanDuelHomeTeamTotalPayout,FanDuelAwayTeamTotalPayout,SugarHousePAHomeMoneyLine,SugarHousePAAwayMoneyLine,SugarHousePAHomePointSpread,SugarHousePAAwayPointSpread,SugarHousePAHomePointSpreadPayout,SugarHousePAAwayPointSpreadPayout,SugarHousePAOverUnder,SugarHousePAOverPayout,SugarHousePAUnderPayout,SugarHousePAHomeTeamTotal,SugarHousePAAwayTeamTotal,SugarHousePAHomeTeamTotalPayout,SugarHousePAAwayTeamTotalPayout,CaesarsHomeMoneyLine,CaesarsAwayMoneyLine,CaesarsHomePointSpread,CaesarsAwayPointSpread,CaesarsHomePointSpreadPayout,CaesarsAwayPointSpreadPayout,CaesarsOverUnder,CaesarsOverPayout,CaesarsUnderPayout,CaesarsHomeTeamTotal,CaesarsAwayTeamTotal,CaesarsHomeTeamTotalPayout,CaesarsAwayTeamTotalPayout,PointsBetHomeMoneyLine,PointsBetAwayMoneyLine,PointsBetHomePointSpread,PointsBetAwayPointSpread,PointsBetHomePointSpreadPayout,PointsBetAwayPointSpreadPayout,PointsBetOverUnder,PointsBetOverPayout,PointsBetUnderPayout,PointsBetHomeTeamTotal,PointsBetAwayTeamTotal,PointsBetHomeTeamTotalPayout,PointsBetAwayTeamTotalPayout,BetMGMHomeMoneyLine,BetMGMAwayMoneyLine,BetMGMHomePointSpread,BetMGMAwayPointSpread,BetMGMHomePointSpreadPayout,BetMGMAwayPointSpreadPayout,BetMGMOverUnder,BetMGMOverPayout,BetMGMUnderPayout,BetMGMHomeTeamTotal,BetMGMAwayTeamTotal,BetMGMHomeTeamTotalPayout,BetMGMAwayTeamTotalPayout,BarstoolHomeMoneyLine,BarstoolAwayMoneyLine,BarstoolHomePointSpread,BarstoolAwayPointSpread,BarstoolHomePointSpreadPayout,BarstoolAwayPointSpreadPayout,BarstoolOverUnder,BarstoolOverPayout,BarstoolUnderPayout,BarstoolHomeTeamTotal,BarstoolAwayTeamTotal,BarstoolHomeTeamTotalPayout,BarstoolAwayTeamTotalPayout
0,2021,RegularSeason,4/13/21,4:00 PM ET,Tue,4/13/21 @ 4:00 PM ET,,Final,BKN,127,True,MIN,97,False,/assets/images/nba/logos/BKN.png,/assets/images/nba/logos/MIN.png,,,,,,,"Q1, Q2, Q3, Q4","25, 27, 22, 23","33, 40, 31, 23",1,300.0,-375.0,8.5,-8.5,-115,-105,235.0,-110.0,-110.0,,,,,256,-315,7.5,-7.5,-110,-110,231.5,-113,-109,,,,,260,-315,7.5,-7.5,-110,-110,232.0,-108,-113,,,,,260,-320,7.5,-7.5,-110,-110,232.5,-110,-110,,,,,260,-315,7.5,-7.5,-110,-110,231.5,-113,-108,,,,,245,-290,7.5,-7.5,-110,-110,231.5,-110,-110,,,,,240,-300,7.5,-7.5,-115,-105,231.5,-115,-105,,,,,260,-333,7.5,-7.5,-110,-110,231.5,-110,-110,,,,,,,,,,,,,,,,,
1,2021,RegularSeason,4/13/21,7:30 PM ET,Tue,4/13/21 @ 7:30 PM ET,,Final,LAC,126,True,IND,115,False,/assets/images/nba/logos/LAC.png,/assets/images/nba/logos/IND.png,,,,,,,"Q1, Q2, Q3, Q4","34, 31, 32, 18","31, 36, 33, 26",1,102.0,-120.0,1.5,-1.5,-110,-110,,,,,,,,131,-157,3.5,-3.5,-107,-114,233.0,-112,-109,,,,,132,-159,3.5,-3.5,-107,-114,233.0,-112,-109,,,,,130,-154,3.0,-3.0,-110,-110,232.5,-110,-110,,,,,132,-159,3.5,-3.5,-107,-114,233.0,-112,-109,,,,,130,-150,3.0,-3.0,-110,-110,233.0,-110,-110,,,,,130,-150,3.0,-3.0,-110,-110,232.5,-115,-105,,,,,125,-149,3.0,-3.0,-110,-110,233.5,-110,-110,,,,,,,,,,,,,,,,,
2,2021,RegularSeason,4/13/21,7:30 PM ET,Tue,4/13/21 @ 7:30 PM ET,,Final,ATL,108,True,TOR,103,False,/assets/images/nba/logos/ATL.png,/assets/images/nba/logos/TOR.png,,,,,,,"Q1, Q2, Q3, Q4","27, 27, 24, 25","28, 38, 24, 18",1,-147.0,123.0,-3.0,3.0,-110,-110,,,,,,,,-116,-104,-1.0,1.0,-109,-112,220.5,-112,-109,,,,,-114,-106,-1.0,1.0,-109,-112,220.5,-112,-109,,,,,-120,102,-1.5,1.5,-110,-110,219.5,-114,-106,,,,,-114,-106,-1.0,1.0,-109,-112,220.5,-112,-109,,,,,-120,100,-1.5,1.5,-110,-110,220.5,-110,-110,,,,,-120,100,-1.5,1.5,-110,-110,220.0,-115,-105,,,,,-125,105,-1.5,1.5,-110,-110,219.5,-110,-110,,,,,,,,,,,,,,,,,
3,2021,RegularSeason,4/13/21,8:00 PM ET,Tue,4/13/21 @ 8:00 PM ET,,Final,LAL,101,True,CHA,93,False,/assets/images/nba/logos/LAL.png,/assets/images/nba/logos/CHA.png,,,,,,,"Q1, Q2, Q3, Q4","22, 28, 16, 27","25, 27, 24, 25",1,-112.0,-108.0,-1.0,1.0,-110,-110,,,,,,,,-105,-116,1.0,-1.0,-112,-109,206.5,-113,-109,,,,,-106,-114,1.0,-1.0,-112,-109,206.5,-112,-109,,,,,-102,-116,1.0,-1.0,-110,-110,207.0,-110,-110,,,,,-106,-114,1.0,-1.0,-112,-109,206.5,-112,-109,,,,,100,-120,1.5,-1.5,-110,-110,206.5,-110,-110,,,,,105,-125,1.5,-1.5,-115,-105,206.5,-120,100,,,,,100,-120,1.5,-1.5,-110,-110,206.5,-115,-105,,,,,,,,,,,,,,,,,
4,2021,RegularSeason,4/13/21,9:00 PM ET,Tue,4/13/21 @ 9:00 PM ET,,Final,OKC,96,False,UTA,106,True,/assets/images/nba/logos/OKC.png,/assets/images/nba/logos/UTA.png,,,,,,,"Q1, Q2, Q3, Q4","22, 33, 33, 18","31, 22, 16, 27",1,,,-17.0,17.0,-110,-110,223.0,-115.0,-105.0,,,,,-1879,1013,-16.5,16.5,-112,-110,222.0,-110,-112,,,,,-1667,1000,-16.5,16.5,-112,-110,222.0,-110,-112,,,,,-2500,1200,-17.0,17.0,-108,-112,222.0,-110,-110,,,,,-1667,1000,-16.5,16.5,-112,-110,222.0,-110,-112,,,,,-2000,1100,-16.5,16.5,-110,-110,222.0,-110,-110,,,,,-1751,1025,-16.5,16.5,-110,-110,222.0,-115,-105,,,,,-1667,875,-16.5,16.5,-110,-110,221.5,-115,-105,,,,,,,,,,,,,,,,,
5,2021,RegularSeason,4/13/21,10:00 PM ET,Tue,4/13/21 @ 10:00 PM ET,,Final,MIA,86,False,PHO,106,True,/assets/images/nba/logos/MIA.png,/assets/images/nba/logos/PHO.png,,,,,,,"Q1, Q2, Q3, Q4","26, 30, 27, 23","34, 16, 22, 14",1,,,-3.0,3.0,-110,-110,215.0,-115.0,-105.0,,,,,-163,135,-3.5,3.5,-112,-110,217.0,-108,-113,,,,,-162,135,-3.5,3.5,-112,-109,216.5,-113,-108,,,,,-162,136,-3.5,3.5,-110,-110,216.5,-110,-110,,,,,-162,135,-3.5,3.5,-112,-109,217.0,-108,-113,,,,,-165,145,-3.5,3.5,-110,-110,217.0,-110,-110,,,,,-165,140,-3.5,3.5,-110,-110,216.5,-115,-105,,,,,-167,135,-3.5,3.5,-110,-110,216.5,-115,-105,,,,,,,,,,,,,,,,,
6,2021,RegularSeason,4/13/21,10:00 PM ET,Tue,4/13/21 @ 10:00 PM ET,,Final,BOS,116,True,POR,115,False,/assets/images/nba/logos/BOS.png,/assets/images/nba/logos/POR.png,,,,,,,"Q1, Q2, Q3, Q4","38, 22, 27, 28","30, 27, 35, 24",1,,,-1.0,1.0,-110,-110,227.0,-115.0,-105.0,,,,,-115,-106,-1.0,1.0,-110,-112,229.5,-112,-110,,,,,-114,-106,-1.0,1.0,-109,-112,229.5,-112,-109,,,,,-116,-102,-1.0,1.0,-110,-110,229.5,-110,-110,,,,,-114,-106,-1.0,1.0,-109,-112,229.5,-112,-109,,,,,-115,-105,-1.0,1.0,-110,-110,229.5,-110,-110,,,,,-115,-105,-1.0,1.0,-110,-110,229.5,-115,-105,,,,,-120,100,-1.5,1.5,-105,-115,229.5,-110,-110,,,,,,,,,,,,,,,,,
