,Season,Type,DayString,TimeString,DayOfWeek,DateTimeString,LastUpdated,Status,AwayTeam,AwayTeamScore,AwayTeamHasWon,HomeTeam,HomeTeamScore,HomeTeamHasWon,AwayTeamLogo,HomeTeamLogo,AwayFieldGoalPercentage,HomeFieldGoalPercentage,AwayThreePointPercentage,HomeThreePointPercentage,AwayTurnovers,HomeTurnovers,QuarterNames,HomeTeamQuarters,AwayTeamQuarters,Scope,OpenerHomeMoneyLine,OpenerAwayMoneyLine,OpenerHomePointSpread,OpenerAwayPointSpread,OpenerHomePointSpreadPayout,OpenerAwayPointSpreadPayout,OpenerOverUnder,OpenerOverPayout,OpenerUnderPayout,OpenerHomeTeamTotal,OpenerAwayTeamTotal,OpenerHomeTeamTotalPayout,OpenerAwayTeamTotalPayout,ConsensusHomeMoneyLine,ConsensusAwayMoneyLine,ConsensusHomePointSpread,ConsensusAwayPointSpread,ConsensusHomePointSpreadPayout,ConsensusAwayPointSpreadPayout,ConsensusOverUnder,ConsensusOverPayout,ConsensusUnderPayout,ConsensusHomeTeamTotal,ConsensusAwayTeamTotal,ConsensusHomeTeamTotalPayout,ConsensusAwayTeamTotalPayout,DraftKingsHomeMoneyLine,DraftKingsAwayMoneyLine,DraftKingsHomePointSpread,DraftKingsAwayPointSpread,DraftKingsHomePointSpreadPayout,DraftKingsAwayPointSpreadPayout,DraftKingsOverUnder,DraftKingsOverPayout,DraftKingsUnderPayout,DraftKingsHomeTeamTotal,DraftKingsAwayTeamTotal,DraftKingsHomeTeamTotalPayout,DraftKingsAwayTeamTotalPayout,FanDuelHomeMoneyLine,FanDuelAwayMoneyLine,FanDuelHomePointSpread,FanDuelAwayPointSpread,FanDuelHomePointSpreadPayout,FanDuelAwayPointSpreadPayout,FanDuelOverUnder,FanDuelOverPayout,FanDuelUnderPayout,FanDuelHomeTeamTotal,FanDuelAwayTeamTotal,FanDuelHomeTeamTotalPayout,FanDuelAwayTeamTotalPayout,SugarHousePAHomeMoneyLine,SugarHousePAAwayMoneyLine,SugarHousePAHomePointSpread,SugarHousePAAwayPointSpread,SugarHousePAHomePointSpreadPayout,SugarHousePAAwayPointSpreadPayout,SugarHousePAOverUnder,SugarHousePAOverPayout,SugarHousePAUnderPayout,SugarHousePAHomeTeamTotal,SugarHousePAAwayTeamTotal,SugarHousePAHomeTeamTotalPayout,SugarHousePAAwayTeamTotalPayout,CaesarsHomeMoneyLine,CaesarsAwayMoneyLine,CaesarsHomePointSpread,CaesarsAwayPointSpread,CaesarsHomePointSpreadPayout,CaesarsAwayPointSpreadPayout,CaesarsOverUnder,CaesarsOverPayout,CaesarsUnderPayout,CaesarsHomeTeamTotal,CaesarsAwayTeamTotal,CaesarsHomeTeamTotalPayout,CaesarsAwayTeamTotalPayout,PointsBetHomeMoneyLine,PointsBetAwayMoneyLine,PointsBetHomePointSpread,PointsBetAwayPointSpread,PointsBetHomePointSpreadPayout,PointsBetAwayPointSpreadPayout,PointsBetOverUnder,PointsBetOverPayout,PointsBetUnderPayout,PointsBetHomeTeamTotal,PointsBetAwayTeamTotal,PointsBetHomeTeamTotalPayout,PointsBetAwayTeamTotalPayout,BetMGMHomeMoneyLine,BetMGMAwayMoneyLine,BetMGMHomePointSpread,BetMGMAwayPointSpread,BetMGMHomePointSpreadPayout,BetMGMAwayPointSpreadPayout,BetMGMOverUnder,BetMGMOverPayout,BetMGMUnderPayout,BetMGMHomeTeamTotal,BetMGMAwayTeamTotal,BetMGMHomeTeamTotalPayout,BetMGMAwayTeamTotalPayout,BarstoolHomeMoneyLine,BarstoolAwayMoneyLine,BarstoolHomePointSpread,BarstoolAwayPointSpread,BarstoolHomePointSpreadPayout,BarstoolAwayPointSpreadPayout,BarstoolOverUnder,BarstoolOverPayout,BarstoolUnderPayout,BarstoolHomeTeamTotal,BarstoolAwayTeamTotal,BarstoolHomeTeamTotalPayout,BarstoolAwayTeamTotalPayout
0,2022,RegularSeason,1/9/22,12:00 PM ET,Sun,1/9/22 @ 12:00 PM ET,,F/OT,SA,119,False,BKN,121,True,/assets/images/nba/logos/SA.png,/assets/images/nba/logos/BKN.png,,,,,,,"Q1, Q2, Q3, Q4, OT","32, 28, 31, 22, 8","32, 19, 38, 24, 6",1,-490.0,380.0,-10.0,10.0,-110,-110,,,,,,,,-520,386,-10.0,10.0,-110,-110,232.5,-108,-113,,,,,-475,350,-10.0,10.0,-110,-110,232.0,-115,-105,,,,,-490,380,-10.0,10.0,-110,-110,232.5,-108,-112,,,,,-530.0,390.0,-10.0,10.0,-110,-110,232.5,-108,-113,,,,,-475,360,-10.0,10.0,-110,-110,233.0,-110,-110,,,,,-550,400,-10.0,10.0,-110,-110,233.0,-110,-110,,,,,-588,425,-10.5,10.5,-110,-110,232.5,-110,-110,,,,,,,,,,,,,,,,,
1,2022,RegularSeason,1/9/22,3:30 PM ET,Sun,1/9/22 @ 3:30 PM ET,,Final,ATL,93,False,LAC,106,True,/assets/images/nba/logos/ATL.png,/assets/images/nba/logos/LAC.png,,,,,,,"Q1, Q2, Q3, Q4","31, 28, 27, 20","23, 30, 20, 20",1,166.0,-198.0,4.5,-4.5,-110,-110,,,,,,,,149,-179,4.0,-4.0,-109,-112,227.0,-112,-110,,,,,150,-170,4.0,-4.0,-110,-110,227.0,-110,-110,,,,,152,-180,4.0,-4.0,-106,-114,227.5,-110,-110,,,,,148.0,-177.0,4.0,-4.0,-109,-112,227.0,-112,-109,,,,,155,-180,4.0,-4.0,-110,-110,227.0,-110,-110,,,,,150,-180,4.0,-4.0,-105,-115,228.0,-105,-115,,,,,150,-182,3.5,-3.5,-110,-110,226.5,-110,-110,,,,,,,,,,,,,,,,,
2,2022,RegularSeason,1/9/22,6:00 PM ET,Sun,1/9/22 @ 6:00 PM ET,,Final,WAS,102,True,ORL,100,False,/assets/images/nba/logos/WAS.png,/assets/images/nba/logos/ORL.png,,,,,,,"Q1, Q2, Q3, Q4","26, 23, 22, 29","20, 22, 25, 35",1,215.0,-265.0,6.5,-6.5,-110,-110,,,,,,,,245,-311,7.5,-7.5,-114,-107,220.5,-109,-113,,,,,235,-300,7.0,-7.0,-105,-115,220.0,-110,-110,,,,,235,-290,7.5,-7.5,-114,-106,220.5,-110,-110,,,,,250.0,-315.0,7.5,-7.5,-114,-107,220.5,-108,-113,,,,,250,-320,7.0,-7.0,-110,-110,220.0,-110,-110,,,,,240,-300,7.0,-7.0,-110,-110,220.0,-110,-110,,,,,260,-333,7.5,-7.5,-110,-110,220.5,-110,-110,,,,,,,,,,,,,,,,,
3,2022,RegularSeason,1/9/22,6:00 PM ET,Sun,1/9/22 @ 6:00 PM ET,,Final,NO,101,False,TOR,105,True,/assets/images/nba/logos/NO.png,/assets/images/nba/logos/TOR.png,,,,,,,"Q1, Q2, Q3, Q4","27, 22, 30, 26","26, 22, 29, 24",1,,,-7.0,7.0,-110,-110,,,,,,,,-287,231,-7.0,7.0,-110,-110,221.0,-112,-110,,,,,-275,220,-7.0,7.0,-110,-110,221.0,-110,-110,,,,,-320,260,-7.5,7.5,-110,-110,221.0,-108,-112,,,,,-275.0,225.0,-7.0,7.0,-110,-110,221.0,-112,-109,,,,,-300,240,-7.0,7.0,-110,-110,220.5,-110,-110,,,,,-300,240,-7.5,7.5,-110,-110,220.5,-110,-110,,,,,-333,260,-8.5,8.5,-110,-110,222.5,-110,-110,,,,,,,,,,,,,,,,,
4,2022,RegularSeason,1/9/22,7:00 PM ET,Sun,1/9/22 @ 7:00 PM ET,,Final,MIN,141,True,HOU,123,False,/assets/images/nba/logos/MIN.png,/assets/images/nba/logos/HOU.png,,,,,,,"Q1, Q2, Q3, Q4","26, 28, 34, 35","36, 39, 36, 30",1,,,5.0,-5.0,-110,-110,,,,,,,,210,-258,6.5,-6.5,-110,-110,235.0,-112,-109,,,,,200,-250,6.5,-6.5,-110,-110,235.5,-110,-110,,,,,225,-275,7.0,-7.0,-112,-108,235.5,-108,-112,,,,,205.0,-250.0,6.5,-6.5,-110,-110,235.0,-112,-109,,,,,220,-270,6.5,-6.5,-110,-110,235.5,-110,-110,,,,,220,-275,6.5,-6.5,-110,-110,236.5,-110,-110,,,,,220,-278,6.5,-6.5,-110,-110,235.5,-110,-110,,,,,,,,,,,,,,,,,
5,2022,RegularSeason,1/9/22,7:00 PM ET,Sun,1/9/22 @ 7:00 PM ET,,Final,DEN,99,True,OKC,95,False,/assets/images/nba/logos/DEN.png,/assets/images/nba/logos/OKC.png,,,,,,,"Q1, Q2, Q3, Q4","23, 26, 29, 17","36, 25, 19, 19",1,,,6.5,-6.5,-110,-110,,,,,,,,233,-289,7.0,-7.0,-110,-110,214.0,-112,-109,,,,,225,-280,7.0,-7.0,-105,-115,214.5,-110,-110,,,,,230,-280,7.0,-7.0,-110,-110,215.0,-110,-110,,,,,235.0,-295.0,7.0,-7.0,-110,-110,214.0,-112,-109,,,,,230,-280,7.0,-7.0,-110,-110,214.5,-110,-110,,,,,230,-275,7.0,-7.0,-110,-110,214.0,-110,-110,,,,,260,-333,7.5,-7.5,-110,-110,214.5,-110,-110,,,,,,,,,,,,,,,,,
6,2022,RegularSeason,1/9/22,7:30 PM ET,Sun,1/9/22 @ 7:30 PM ET,,Final,CHI,99,False,DAL,113,True,/assets/images/nba/logos/CHI.png,/assets/images/nba/logos/DAL.png,,,,,,,"Q1, Q2, Q3, Q4","22, 32, 29, 30","32, 23, 24, 20",1,102.0,-120.0,1.5,-1.5,-110,-110,,,,,,,,-126,106,-2.0,2.0,-112,-110,221.0,-112,-109,,,,,-135,115,-2.0,2.0,-110,-110,221.0,-110,-110,,,,,-130,110,-2.0,2.0,-110,-110,220.5,-110,-110,,,,,-122.0,102.0,-2.0,2.0,-112,-109,221.0,-112,-109,,,,,-130,110,-2.0,2.0,-110,-110,220.5,-110,-110,,,,,-135,115,-2.5,2.5,-110,-110,220.5,-115,-105,,,,,-125,105,-2.5,2.5,-110,-110,220.5,-110,-110,,,,,,,,,,,,,,,,,
7,2022,RegularSeason,1/9/22,8:30 PM ET,Sun,1/9/22 @ 8:30 PM ET,,Final,CLE,82,False,GS,96,True,/assets/images/nba/logos/CLE.png,/assets/images/nba/logos/GS.png,,,,,,,"Q1, Q2, Q3, Q4","24, 27, 28, 17","21, 25, 14, 22",1,-420.0,320.0,-9.0,9.0,-110,-110,,,,,,,,-327,260,-7.5,7.5,-110,-110,216.0,-112,-110,,,,,-350,270,-7.5,7.5,-115,-105,216.0,-110,-110,,,,,-340,275,-8.0,8.0,-110,-110,216.0,-110,-110,,,,,-305.0,245.0,-7.5,7.5,-110,-110,216.0,-113,-109,,,,,-360,285,-8.0,8.0,-110,-110,216.0,-110,-110,,,,,-350,280,-8.0,8.0,-110,-110,216.0,-110,-110,,,,,-357,280,-7.5,7.5,-110,-110,216.5,-110,-110,,,,,,,,,,,,,,,,,
8,2022,RegularSeason,1/9/22,9:00 PM ET,Sun,1/9/22 @ 9:00 PM ET,,Final,SAC,88,False,POR,103,True,/assets/images/nba/logos/SAC.png,/assets/images/nba/logos/POR.png,,,,,,,"Q1, Q2, Q3, Q4","27, 26, 29, 21","21, 19, 27, 21",1,102.0,-121.0,1.5,-1.5,-110,-111,225.0,-112.0,-109.0,,,,,107,-129,2.0,-2.0,-110,-112,223.0,-112,-110,,,,,105,-125,1.0,-1.0,-105,-115,223.0,-110,-110,,,,,108,-126,2.0,-2.0,-112,-108,222.5,-110,-110,,,,,107.0,-129.0,2.0,-2.0,-110,-112,223.0,-112,-109,,,,,105,-125,1.5,-1.5,-110,-110,223.0,-110,-110,,,,,110,-130,2.0,-2.0,-110,-110,223.0,-110,-110,,,,,115,-139,2.5,-2.5,-110,-110,223.5,-110,-110,,,,,,,,,,,,,,,,,
9,2022,RegularSeason,1/9/22,9:30 PM ET,Sun,1/9/22 @ 9:30 PM ET,,Final,MEM,127,True,LAL,119,False,/assets/images/nba/logos/MEM.png,/assets/images/nba/logos/LAL.png,,,,,,,"Q1, Q2, Q3, Q4","27, 25, 31, 36","27, 38, 42, 20",1,125.0,-145.0,3.0,-3.0,-115,-105,214.0,-105.0,-115.0,,,,,-160,136,-3.0,3.0,-112,-110,229.5,-112,-109,,,,,-160,140,-3.0,3.0,-115,-105,230.0,-110,-110,,,,,-146,124,-3.0,3.0,-110,-110,229.5,-110,-110,,,,,,,-3.0,3.0,-112,-109,229.5,-112,-109,,,,,-160,140,-3.0,3.0,-110,-110,230.0,-110,-110,,,,,-160,135,-3.0,3.0,-110,-110,230.0,-110,-110,,,,,-161,135,-3.5,3.5,-110,-110,228.5,-110,-110,,,,,,,,,,,,,,,,,
