,Season,Type,DayString,TimeString,DayOfWeek,DateTimeString,LastUpdated,Status,AwayTeam,AwayTeamScore,AwayTeamHasWon,HomeTeam,HomeTeamScore,HomeTeamHasWon,AwayTeamLogo,HomeTeamLogo,AwayFieldGoalPercentage,HomeFieldGoalPercentage,AwayThreePointPercentage,HomeThreePointPercentage,AwayTurnovers,HomeTurnovers,QuarterNames,HomeTeamQuarters,AwayTeamQuarters,Scope,OpenerHomeMoneyLine,OpenerAwayMoneyLine,OpenerHomePointSpread,OpenerAwayPointSpread,OpenerHomePointSpreadPayout,OpenerAwayPointSpreadPayout,OpenerOverUnder,OpenerOverPayout,OpenerUnderPayout,OpenerHomeTeamTotal,OpenerAwayTeamTotal,OpenerHomeTeamTotalPayout,OpenerAwayTeamTotalPayout,ConsensusHomeMoneyLine,ConsensusAwayMoneyLine,ConsensusHomePointSpread,ConsensusAwayPointSpread,ConsensusHomePointSpreadPayout,ConsensusAwayPointSpreadPayout,ConsensusOverUnder,ConsensusOverPayout,ConsensusUnderPayout,ConsensusHomeTeamTotal,ConsensusAwayTeamTotal,ConsensusHomeTeamTotalPayout,ConsensusAwayTeamTotalPayout,DraftKingsHomeMoneyLine,DraftKingsAwayMoneyLine,DraftKingsHomePointSpread,DraftKingsAwayPointSpread,DraftKingsHomePointSpreadPayout,DraftKingsAwayPointSpreadPayout,DraftKingsOverUnder,DraftKingsOverPayout,DraftKingsUnderPayout,DraftKingsHomeTeamTotal,DraftKingsAwayTeamTotal,DraftKingsHomeTeamTotalPayout,DraftKingsAwayTeamTotalPayout,FanDuelHomeMoneyLine,FanDuelAwayMoneyLine,FanDuelHomePointSpread,FanDuelAwayPointSpread,FanDuelHomePointSpreadPayout,FanDuelAwayPointSpreadPayout,FanDuelOverUnder,FanDuelOverPayout,FanDuelUnderPayout,FanDuelHomeTeamTotal,FanDuelAwayTeamTotal,FanDuelHomeTeamTotalPayout,FanDuelAwayTeamTotalPayout,SugarHousePAHomeMoneyLine,SugarHousePAAwayMoneyLine,SugarHousePAHomePointSpread,SugarHousePAAwayPointSpread,SugarHousePAHomePointSpreadPayout,SugarHousePAAwayPointSpreadPayout,SugarHousePAOverUnder,SugarHousePAOverPayout,SugarHousePAUnderPayout,SugarHousePAHomeTeamTotal,SugarHousePAAwayTeamTotal,SugarHousePAHomeTeamTotalPayout,SugarHousePAAwayTeamTotalPayout,CaesarsHomeMoneyLine,CaesarsAwayMoneyLine,CaesarsHomePointSpread,CaesarsAwayPointSpread,CaesarsHomePointSpreadPayout,CaesarsAwayPointSpreadPayout,CaesarsOverUnder,CaesarsOverPayout,CaesarsUnderPayout,CaesarsHomeTeamTotal,CaesarsAwayTeamTotal,CaesarsHomeTeamTotalPayout,CaesarsAwayTeamTotalPayout,PointsBetHomeMoneyLine,PointsBetAwayMoneyLine,PointsBetHomePointSpread,PointsBetAwayPointSpread,PointsBetHomePointSpreadPayout,PointsBetAwayPointSpreadPayout,PointsBetOverUnder,PointsBetOverPayout,PointsBetUnderPayout,PointsBetHomeTeamTotal,PointsBetAwayTeamTotal,PointsBetHomeTeamTotalPayout,PointsBetAwayTeamTotalPayout,BetMGMHomeMoneyLine,BetMGMAwayMoneyLine,BetMGMHomePointSpread,BetMGMAwayPointSpread,BetMGMHomePointSpreadPayout,BetMGMAwayPointSpreadPayout,BetMGMOverUnder,BetMGMOverPayout,BetMGMUnderPayout,BetMGMHomeTeamTotal,BetMGMAwayTeamTotal,BetMGMHomeTeamTotalPayout,BetMGMAwayTeamTotalPayout,BarstoolHomeMoneyLine,BarstoolAwayMoneyLine,BarstoolHomePointSpread,BarstoolAwayPointSpread,BarstoolHomePointSpreadPayout,BarstoolAwayPointSpreadPayout,BarstoolOverUnder,BarstoolOverPayout,BarstoolUnderPayout,BarstoolHomeTeamTotal,BarstoolAwayTeamTotal,BarstoolHomeTeamTotalPayout,BarstoolAwayTeamTotalPayout
0,2021,RegularSeason,4/29/21,7:00 PM ET,Thu,4/29/21 @ 7:00 PM ET,,Final,DAL,115,True,DET,105,False,/assets/images/nba/logos/DAL.png,/assets/images/nba/logos/DET.png,,,,,,,"Q1, Q2, Q3, Q4","26, 28, 29, 22","26, 34, 26, 29",1,390.0,-510.0,10.0,-10.0,-110,-110,,,,,,,,249,-310,7.5,-7.5,-110,-110,212.5,-112,-109,,,,,245,-305,7.5,-7.5,-110,-110,212.5,-112,-109,,,,,265,-330,7.5,-7.5,-110,-110,213.0,-108,-112,,,,,245,-305,7.5,-7.5,-110,-110,212.5,-112,-109,,,,,265,-325,7.5,-7.5,-110,-110,212.5,-110,-110,,,,,245,-320,7.5,-7.5,-110,-110,212.5,-115,-105,,,,,260,-333,7.5,-7.5,-110,-110,212.5,-110,-110,,,,,,,,,,,,,,,,,
1,2021,RegularSeason,4/29/21,7:00 PM ET,Thu,4/29/21 @ 7:00 PM ET,,Final,BKN,130,True,IND,113,False,/assets/images/nba/logos/BKN.png,/assets/images/nba/logos/IND.png,,,,,,,"Q1, Q2, Q3, Q4","28, 24, 41, 20","35, 31, 45, 19",1,320.0,-420.0,9.0,-9.0,-110,-110,,,,,,,,171,-208,5.0,-5.0,-108,-113,241.5,-112,-109,,,,,165,-200,5.0,-5.0,-110,-112,241.5,-112,-109,,,,,168,-200,5.0,-5.0,-110,-110,241.5,-110,-110,,,,,170,-210,5.0,-5.0,-107,-114,241.5,-112,-109,,,,,185,-215,5.0,-5.0,-110,-110,241.5,-110,-110,,,,,175,-220,5.0,-5.0,-105,-115,241.5,-115,-105,,,,,165,-200,5.0,-5.0,-110,-110,241.5,-110,-110,,,,,,,,,,,,,,,,,
2,2021,RegularSeason,4/29/21,8:00 PM ET,Thu,4/29/21 @ 8:00 PM ET,,Final,MIL,136,False,HOU,143,True,/assets/images/nba/logos/MIL.png,/assets/images/nba/logos/HOU.png,,,,,,,"Q1, Q2, Q3, Q4","29, 36, 39, 39","38, 35, 25, 38",1,,,12.5,-12.5,-110,-110,232.5,-110.0,-110.0,,,,,780,-1341,14.0,-14.0,-110,-112,233.5,-109,-113,,,,,800,-1430,14.0,-14.0,-110,-112,233.5,-109,-113,,,,,810,-1350,14.0,-14.0,-108,-112,233.5,-108,-112,,,,,800,-1430,14.0,-14.0,-110,-112,233.5,-109,-113,,,,,750,-1200,14.0,-14.0,-110,-110,233.0,-110,-110,,,,,720,-1125,14.0,-14.0,-110,-110,233.0,-115,-105,,,,,675,-1111,14.0,-14.0,-110,-110,232.5,-115,-105,,,,,,,,,,,,,,,,,
3,2021,RegularSeason,4/29/21,8:00 PM ET,Thu,4/29/21 @ 8:00 PM ET,,Final,GS,114,False,MIN,126,True,/assets/images/nba/logos/GS.png,/assets/images/nba/logos/MIN.png,,,,,,,"Q1, Q2, Q3, Q4","35, 25, 29, 37","25, 33, 33, 23",1,,,5.5,-5.5,-110,-110,234.0,-115.0,-105.0,,,,,155,-191,4.5,-4.5,-109,-112,234.5,-113,-108,,,,,155,-195,4.5,-4.5,-109,-112,234.5,-113,-108,,,,,160,-190,4.5,-4.5,-112,-108,235.0,-110,-110,,,,,155,-195,4.5,-4.5,-109,-112,234.5,-113,-108,,,,,165,-185,4.0,-4.0,-110,-110,235.0,-110,-110,,,,,155,-185,4.0,-4.0,-110,-110,235.0,-115,-105,,,,,140,-167,4.0,-4.0,-110,-110,234.5,-110,-110,,,,,,,,,,,,,,,,,
4,2021,RegularSeason,4/29/21,9:00 PM ET,Thu,4/29/21 @ 9:00 PM ET,,Final,TOR,111,False,DEN,121,True,/assets/images/nba/logos/TOR.png,/assets/images/nba/logos/DEN.png,,,,,,,"Q1, Q2, Q3, Q4","30, 29, 28, 34","33, 24, 28, 26",1,-167.0,138.0,-4.0,4.0,-112,-109,,,,,,,,-195,161,-5.0,5.0,-111,-111,218.5,-112,-110,,,,,-195,160,-5.0,5.0,-112,-110,218.0,-112,-109,,,,,-198,166,-5.0,5.0,-106,-114,218.5,-112,-108,,,,,-195,160,-5.0,5.0,-112,-110,218.5,-112,-109,,,,,-190,170,-5.0,5.0,-110,-110,218.5,-110,-110,,,,,-195,165,-5.0,5.0,-105,-115,219.0,-115,-105,,,,,-189,155,-4.5,4.5,-110,-110,218.5,-110,-110,,,,,,,,,,,,,,,,,
5,2021,RegularSeason,4/29/21,9:00 PM ET,Thu,4/29/21 @ 9:00 PM ET,,Final,NO,109,True,OKC,95,False,/assets/images/nba/logos/NO.png,/assets/images/nba/logos/OKC.png,,,,,,,"Q1, Q2, Q3, Q4","20, 23, 25, 27","31, 29, 19, 30",1,,,9.0,-9.0,-110,-110,,,,,,,,362,-473,9.5,-9.5,-110,-110,232.5,-109,-113,,,,,350,-455,9.5,-9.5,-110,-110,232.5,-109,-113,,,,,350,-450,9.5,-9.5,-108,-112,232.5,-108,-112,,,,,390,-530,10.0,-10.0,-110,-110,232.5,-108,-113,,,,,360,-440,9.5,-9.5,-110,-110,232.5,-110,-110,,,,,320,-430,9.5,-9.5,-110,-110,232.5,-115,-105,,,,,350,-455,9.5,-9.5,-110,-110,232.5,-110,-110,,,,,,,,,,,,,,,,,
